Location,Hygiene,Micromanagement,Working Hours,Salary,Age,Infrastructure,Food Quality,Incentives,Family Size,Experience,Share Price,Attrition,Contract Workers,Location_Score,Internal_Audit,External_Audit,Fin_Score,Loss_Score,Past_Score,IsUnderRisk
Developed Economies and EU,2,9,16,3995,35,1,2,2875,2,24,296,35,282,8.5,24.504152380952384,32.14059977426314,31.828095238095244,8.051666666666668,19.6318,0
Middle East,4,4,10,14209,17,6,2,9181,5,36,432,20,1435,51.8,38.27502857142857,8.35866443787236,28.9924,15.058,21.962333333333333,0
Central and South-Eastern Europe and CIS,3,2,16,33176,12,10,4,587,8,6,1211,15,3815,13.1,31.28824761904762,11.313659937422313,23.3698,8.236333333333333,21.621266666666667,0
Latin America and the Caribbean,2,3,4,12580,44,2,2,3910,9,14,1400,16,506,46.9,16.98241904761905,12.533524781049534,28.574809523809524,17.098666666666666,32.06766666666667,0
Central and South-Eastern Europe and CIS,3,1,1,21255,51,8,1,2363,7,36,1461,22,9970,18.0,27.604609523809533,11.938036660808937,28.437180952380952,18.973666666666666,15.109066666666667,0
Africa,5,9,6,8476,32,7,4,8006,4,32,619,29,8964,13.1,34.04736190476191,10.900032860428901,29.022419047619046,14.652333333333335,25.944800000000008,1
Developed Economies and EU,5,7,15,33713,53,9,2,754,8,33,636,30,7871,51.8,24.39114285714286,21.30750217878931,25.105466666666665,11.522000000000002,19.223266666666667,1
Middle East,3,1,1,29262,67,5,2,556,4,32,774,9,956,51.8,30.593876190476198,19.36966553798237,26.472733333333338,18.989,25.475733333333334,0
Asia-Pacific,2,9,14,38129,19,5,1,2769,5,55,8,32,6723,8.5,33.72170476190477,10.286500078579285,15.578390476190476,18.966,34.482,0
Developed Economies and EU,4,8,1,34401,48,10,3,439,6,9,87,2,997,51.8,26.73741904761905,17.214650036432218,33.932142857142864,19.90666666666667,13.329600000000003,0
Developed Economies and EU,2,7,22,4347,66,10,4,3978,2,53,1205,30,9424,18.0,25.369799999999998,15.8997756918549,27.009104761904762,20.90566666666667,37.815933333333334,0
Central and South-Eastern Europe and CIS,1,3,17,35477,38,1,2,476,1,38,135,18,5895,8.5,24.501133333333335,17.423199462803428,23.29554285714286,10.170333333333335,27.089666666666666,0
Middle East,5,6,7,17731,32,5,3,128,6,17,1028,1,8360,18.0,28.11354285714286,19.14780049433515,25.950685714285708,13.138333333333335,23.1076,0
Central and South-Eastern Europe and CIS,1,7,24,43588,24,2,5,4499,5,19,115,40,6061,12.0,24.979066666666668,20.167173860243164,27.907476190476192,14.573333333333336,28.653200000000002,0
Asia-Pacific,2,9,18,17625,14,10,3,7019,3,32,41,27,2219,18.0,27.57364761904762,13.338876744817338,34.61049523809524,11.649666666666668,39.0046,0
Developed Economies and EU,1,10,23,8640,49,6,1,2282,3,14,548,33,2921,18.0,30.11252380952381,14.993942251367995,26.566685714285715,22.043333333333337,21.800933333333326,0
Developed Economies and EU,2,3,1,15144,10,2,1,4465,7,56,119,2,1494,8.5,23.106085714285715,13.674224565313676,33.599314285714286,9.417333333333334,29.036133333333336,0
Africa,3,2,21,18917,63,9,1,889,4,51,1109,33,2536,18.0,23.530571428571427,30.29088623148029,25.89060952380952,11.925333333333334,14.28326666666667,0
Latin America and the Caribbean,3,5,17,27100,21,3,2,4799,5,49,877,25,8442,13.1,26.832,12.814767191004814,18.533695238095238,16.26366666666667,27.080733333333335,1
Middle East,3,6,24,45969,62,7,3,279,10,13,1300,14,9984,8.5,36.43359047619048,21.985712856999985,23.615019047619047,14.490666666666668,20.467933333333335,1
Asia-Pacific,4,8,14,31935,67,6,2,9662,1,25,1363,24,1205,18.0,33.764514285714284,11.731758890174733,25.173533333333335,21.802000000000003,30.68766666666667,0
Asia-Pacific,1,9,24,16867,43,5,4,3477,1,31,1298,5,2765,18.0,31.89373333333334,18.03716085894304,30.090980952380956,18.060333333333332,18.812333333333335,0
Developed Economies and EU,5,2,16,27441,12,10,3,7414,4,6,1162,22,5615,13.1,27.799542857142857,16.197334019116198,27.205561904761904,24.55666666666667,21.6306,1
Central and South-Eastern Europe and CIS,2,6,11,28192,45,4,4,792,5,31,1422,8,5789,13.1,25.52262857142857,24.991627734201995,34.74218095238095,23.599333333333334,18.291266666666665,0
Developed Economies and EU,1,4,4,44358,13,6,4,116,10,2,1352,6,9133,8.5,37.053914285714285,18.338348120526337,19.805019047619048,22.250999999999998,29.25273333333333,1
Asia-Pacific,2,4,5,5869,53,3,5,7834,6,9,602,34,75,8.5,20.491723809523812,20.20680639492521,31.671171428571434,15.646,23.595399999999998,0
Latin America and the Caribbean,5,8,16,12114,52,8,5,807,1,24,1011,40,9929,13.1,22.141133333333336,19.638092380666638,35.81777142857143,6.18,21.59026666666667,0
Latin America and the Caribbean,1,6,8,13997,11,7,3,7670,3,56,1035,26,1458,12.0,23.603190476190473,19.665209378080668,28.10344761904762,16.788333333333334,28.442399999999996,0
Africa,2,10,3,40399,39,4,3,784,2,23,339,34,3895,8.5,22.415885714285714,17.830240166873832,27.920438095238094,15.32,28.375600000000002,0
Africa,5,2,7,5455,62,5,5,5721,4,24,208,27,3553,18.0,29.02877142857143,29.028545711714028,34.48818095238095,13.90066666666667,28.0804,0
Developed Economies and EU,5,3,18,19141,15,10,4,532,8,60,846,27,22,51.8,40.33524761904763,20.312002628834314,21.186257142857144,18.642333333333337,31.111333333333334,0
Developed Economies and EU,4,4,10,13734,70,8,3,284,10,38,715,18,1821,18.0,20.84442857142857,23.88930321603589,10.594885714285713,15.528666666666668,35.9954,0
Africa,2,1,24,19042,26,4,4,399,7,57,1459,32,9364,12.0,30.48840952380953,15.433043304330432,38.29788571428572,18.324333333333335,23.693333333333335,0
Asia-Pacific,3,2,13,28623,22,1,4,8405,3,23,651,38,5858,12.0,39.28364761904762,19.292500678639293,22.32722857142857,19.646333333333335,5.256466666666667,0
Asia-Pacific,5,8,23,6809,42,9,1,435,7,42,175,26,8875,12.0,28.48749523809524,21.651636592230652,15.469114285714285,11.260666666666665,27.013666666666662,0
Africa,1,9,14,6981,31,5,2,2448,8,24,1328,6,1906,46.9,31.24028571428572,22.09153772520109,17.756076190476193,17.638333333333335,21.3992,1
Central and South-Eastern Europe and CIS,1,4,19,43031,65,6,4,619,3,38,414,9,4001,12.0,26.500476190476192,13.333347620476331,37.65727619047619,15.841,21.673200000000005,0
Developed Economies and EU,2,3,10,32081,54,9,1,722,1,4,1077,16,5074,8.5,31.40837142857143,20.77844927349878,27.962028571428572,19.782,20.965133333333334,0
Central and South-Eastern Europe and CIS,4,6,12,23696,50,7,2,3277,7,36,1427,21,7086,46.9,15.346961904761905,17.02967439601103,33.69829523809524,20.552333333333333,36.184400000000004,0
Central and South-Eastern Europe and CIS,2,3,14,7117,56,5,5,888,6,55,106,21,7018,12.0,26.53110476190476,17.53403911819753,21.859009523809526,6.610333333333333,33.9596,1
Developed Economies and EU,5,10,24,5983,29,1,5,3920,8,2,779,16,3560,8.5,29.567380952380955,23.338005229094342,26.677885714285715,14.492666666666668,24.643266666666662,0
Latin America and the Caribbean,1,1,17,541,12,3,3,469,9,7,1135,23,986,18.0,18.2192,20.973625934021978,25.05887619047619,21.182333333333336,27.50166666666667,0
Latin America and the Caribbean,1,6,4,10486,46,9,1,9045,8,11,1459,8,3191,18.0,26.16648571428572,20.39072478676439,32.268409523809524,10.697999999999999,27.92386666666667,0
Latin America and the Caribbean,5,9,4,4764,23,3,3,943,5,27,883,24,4303,51.8,21.960980952380954,19.25218236109325,24.463923809523813,11.359,30.9514,0
Latin America and the Caribbean,5,8,16,28477,41,10,3,895,5,44,87,31,4394,12.0,24.361619047619048,29.35619276213336,17.692847619047622,10.122666666666667,33.82286666666667,0
Central and South-Eastern Europe and CIS,5,4,24,17210,63,2,4,9107,6,10,422,22,9446,51.8,24.952990476190475,14.539053905390539,32.48776190476191,7.430666666666667,23.94206666666667,0
Latin America and the Caribbean,5,8,6,34032,17,9,1,236,4,10,1419,14,6124,13.1,31.69239047619048,15.236652236652237,29.885085714285715,9.741,27.741800000000005,0
Central and South-Eastern Europe and CIS,4,7,15,33488,58,5,2,9626,5,50,1440,19,4827,13.1,30.38093333333334,23.906590659065905,33.75874285714286,16.943,21.321000000000005,0
Middle East,2,2,12,20905,37,3,4,1645,7,18,941,22,7406,13.1,28.948704761904764,21.11979769405512,20.08215238095238,23.301333333333336,30.484466666666666,0
Asia-Pacific,4,4,11,34343,14,1,2,7315,1,18,1236,20,1784,18.0,28.693542857142855,24.277542039918277,26.2766,15.289000000000003,24.59533333333334,0
Central and South-Eastern Europe and CIS,2,5,17,28262,18,5,2,904,7,44,1168,12,1755,8.5,26.66649523809524,19.59221636449359,35.810409523809525,13.732666666666669,30.186133333333338,0
Central and South-Eastern Europe and CIS,2,6,14,41451,29,2,5,982,7,60,1167,26,3731,46.9,25.61321904761905,23.298501278699298,16.551990476190475,6.9863333333333335,34.11246666666666,0
Latin America and the Caribbean,5,10,19,18358,44,6,3,3630,10,21,684,24,5333,18.0,21.68485714285714,16.5998885602846,24.992257142857145,14.19,30.807933333333338,1
Asia-Pacific,4,10,18,31531,57,1,1,354,9,22,761,18,4218,18.0,21.278428571428577,23.106010601060113,32.29896190476191,12.252666666666666,23.776666666666667,0
Asia-Pacific,4,3,9,22708,37,6,1,1430,4,30,211,28,1749,8.5,18.410285714285717,12.223493777949223,32.696466666666666,14.790333333333333,21.79566666666667,0
Asia-Pacific,2,9,11,36160,14,2,5,6969,8,44,1427,17,3716,8.5,42.65875238095238,29.272798708442277,30.647428571428577,6.4433333333333325,30.724733333333337,0
Middle East,4,8,20,41188,64,2,4,351,3,52,1397,6,3549,18.0,39.20879047619048,19.912091209120913,24.900580952380952,16.601666666666667,43.010799999999996,0
Asia-Pacific,1,8,5,27096,58,7,5,225,1,60,1215,19,5278,13.1,24.611552380952382,22.948794879487952,17.586704761904763,9.882333333333335,28.27266666666667,0
Developed Economies and EU,4,9,2,16112,57,2,5,3312,8,45,498,29,9433,46.9,24.03966666666667,18.60921806466361,25.752857142857145,14.116666666666667,22.996333333333336,0
Latin America and the Caribbean,1,8,1,32485,41,6,2,654,7,2,874,19,5805,12.0,25.68501904761905,22.361278985041366,18.006228571428572,13.192,21.8506,0
Asia-Pacific,4,3,9,17440,37,1,2,9894,1,1,1319,17,2062,46.9,38.51081904761905,32.66812395525267,32.53361904761905,5.692,24.07486666666667,0
Middle East,2,6,13,25346,67,1,4,676,1,54,1294,2,1928,46.9,29.995419047619055,26.704613318474706,26.40964761904762,10.401333333333335,19.373133333333335,0
Asia-Pacific,4,10,15,17570,31,10,4,656,6,49,1397,40,8583,13.1,43.299933333333335,13.609060906090608,19.07901904761905,18.42866666666667,27.02186666666667,0
Developed Economies and EU,2,4,17,19684,42,3,2,463,4,38,60,8,4424,46.9,24.54297142857143,15.015630134442015,24.206961904761908,16.109666666666666,22.8104,1
Asia-Pacific,3,3,18,13180,20,1,4,503,4,60,580,1,9467,12.0,24.00293333333333,10.683225465403684,29.926095238095236,23.496,28.437933333333337,0
Latin America and the Caribbean,5,5,1,15125,20,2,3,913,5,22,1130,33,3125,18.0,32.17024761904762,22.46620376323347,37.09115238095238,6.996,24.991933333333336,0
Central and South-Eastern Europe and CIS,1,5,24,24841,44,10,5,1179,7,57,640,29,9614,46.9,25.500504761904768,19.289028902890294,26.09764761904762,12.464,27.033800000000003,0
Central and South-Eastern Europe and CIS,4,5,3,1347,36,6,2,713,5,29,779,12,1460,8.5,22.63472380952381,14.207492177789211,28.918990476190476,12.928666666666668,30.493199999999998,0
Middle East,1,7,7,23074,64,4,4,719,1,54,249,10,5025,18.0,33.02144761904762,16.062791993485064,29.670409523809525,24.458000000000002,22.516333333333336,0
Latin America and the Caribbean,2,10,22,20163,36,2,4,862,5,46,627,16,6775,13.1,26.40923809523809,21.97709770977098,25.4224,4.179,17.385,1
Central and South-Eastern Europe and CIS,4,1,2,15254,22,2,2,7678,8,43,23,22,6003,13.1,19.657742857142857,20.712599831411715,19.818066666666667,26.55733333333334,27.009933333333336,0
Asia-Pacific,2,7,8,37548,52,4,3,520,6,49,533,25,3700,8.5,27.10115238095238,24.61190404754761,25.72615238095238,8.97,20.928800000000003,0
Africa,5,1,8,5747,31,1,4,4067,7,60,1125,12,2671,46.9,18.1728,28.067063849242068,31.60189523809524,19.061,21.95786666666667,0
Africa,1,6,2,36616,39,2,4,617,3,56,150,12,8891,8.5,32.57288571428572,23.41284128412841,22.969857142857144,15.786333333333335,24.628533333333337,0
Africa,1,9,16,15517,68,8,5,5408,10,54,807,30,3150,46.9,30.028123809523816,25.544968782592548,28.9346,11.797333333333333,35.78060000000001,0
Developed Economies and EU,4,6,20,43697,25,3,1,9587,9,7,1174,28,1959,51.8,13.149228571428573,19.56658522995157,27.83315238095238,18.310333333333332,16.9054,0
Developed Economies and EU,1,6,19,32440,45,7,1,4997,1,42,680,17,3411,46.9,28.42061904761905,15.652908147957657,29.227228571428572,14.170666666666667,35.69406666666667,0
Central and South-Eastern Europe and CIS,5,7,11,38501,33,4,2,544,3,40,223,14,8599,13.1,26.537952380952383,20.765447973368765,25.309380952380955,15.658666666666669,15.834400000000004,0
Middle East,3,10,23,41414,69,10,4,3735,4,33,681,3,2478,12.0,25.10507619047619,16.498206963553496,22.187466666666666,23.013666666666666,15.863199999999999,0
Asia-Pacific,4,3,9,16258,61,9,2,926,5,37,203,9,6692,51.8,27.97552380952381,21.347749060620348,18.709390476190478,11.568000000000001,28.161266666666666,0
Latin America and the Caribbean,4,1,9,1813,18,9,1,5533,10,37,27,40,9460,18.0,25.28427619047619,8.08047947651908,14.165904761904763,17.028,38.71853333333333,0
Asia-Pacific,2,9,12,14847,35,6,2,9147,2,24,373,24,8271,18.0,42.58282857142858,21.809080908090813,30.20358095238096,13.517999999999999,22.637600000000003,0
Africa,2,1,4,41512,43,5,1,8142,2,22,68,11,469,8.5,20.87160952380952,23.923778092094928,16.18490476190476,13.610666666666669,26.2224,0
Asia-Pacific,4,4,16,11164,23,4,3,468,2,38,8,5,9530,12.0,23.51578095238095,27.076636235052078,44.3762,23.462333333333333,17.895733333333336,0
Developed Economies and EU,5,2,5,21714,17,3,5,806,4,18,83,37,4244,51.8,28.819485714285715,24.388124526738387,14.702076190476191,20.112000000000002,21.034200000000002,0
Africa,1,4,9,3990,53,2,5,835,1,56,294,34,2049,8.5,35.614733333333334,16.418884745617422,29.691419047619043,8.849,16.889733333333336,0
Developed Economies and EU,2,8,23,45268,17,3,1,2975,5,46,1447,2,1932,18.0,29.813971428571424,21.234652036632237,30.170114285714288,5.466000000000001,26.97886666666667,0
Latin America and the Caribbean,3,4,17,1871,43,8,3,147,7,1,178,34,4896,51.8,36.80386666666667,25.997642621405,32.99411428571429,17.330333333333336,20.75246666666667,1
Africa,5,10,18,16147,20,10,2,6003,3,31,1052,7,2297,51.8,21.47325714285714,17.01778749303502,16.285295238095237,21.995,38.7134,0
Asia-Pacific,1,8,21,9555,29,4,3,930,6,8,1194,9,9103,46.9,26.8488,22.131327418456134,12.409819047619049,9.720666666666666,33.254000000000005,0
Middle East,4,1,12,47973,10,10,2,8411,6,16,1310,15,2266,51.8,18.967476190476194,16.8977754918349,25.111495238095234,16.314,28.21206666666667,1
Middle East,5,7,17,18912,40,1,3,4852,4,6,950,2,5053,13.1,29.485733333333336,19.30971668595431,27.72261904761905,11.288333333333334,24.350800000000003,0
Middle East,5,5,8,30354,64,1,4,828,10,43,1098,32,7790,13.1,28.656019047619047,16.774763190604776,32.300666666666665,21.21666666666667,35.928399999999996,0
Latin America and the Caribbean,4,1,24,357,52,9,5,8047,9,22,52,10,2746,13.1,36.488171428571434,18.312659837412316,31.293114285714292,16.500666666666667,22.30306666666667,0
Central and South-Eastern Europe and CIS,3,10,20,27139,64,7,5,253,8,3,1268,7,2195,13.1,28.74304761904762,21.72707270727073,28.792723809523814,19.600333333333335,35.412333333333336,0
Middle East,4,4,23,12582,19,9,5,248,5,24,583,24,1876,18.0,26.896409523809528,14.153329618676155,20.36407619047619,6.135333333333333,30.24726666666666,0
Asia-Pacific,2,4,10,23180,22,9,4,916,10,56,84,22,8263,46.9,39.299923809523804,21.06299201348706,26.324399999999997,16.34433333333333,21.58686666666667,1
Latin America and the Caribbean,4,6,22,36890,16,9,3,371,8,39,975,22,1034,13.1,26.98966666666666,24.212021202120216,27.50521904761905,25.99333333333333,19.697333333333333,1
Middle East,1,6,19,27947,18,8,3,130,5,58,108,34,9608,51.8,32.00892380952381,17.253025302530254,22.725485714285718,6.074,20.959400000000002,0
Asia-Pacific,1,5,6,46565,44,9,1,540,7,27,747,3,5705,13.1,31.23059047619048,24.916663094880917,38.477333333333334,21.638333333333335,21.046,0
Asia-Pacific,3,1,21,25740,28,9,1,9849,10,33,1386,31,9350,13.1,21.15106666666667,15.408455131227408,23.942914285714288,17.206666666666667,19.712266666666668,0
Middle East,3,8,2,45362,14,4,3,6510,9,2,1364,7,3572,46.9,33.17201904761905,15.80992384952781,25.104771428571432,21.985333333333333,22.625266666666665,0
Central and South-Eastern Europe and CIS,2,4,9,7189,32,8,5,697,3,17,757,37,3216,13.1,22.98664761904762,19.215164373580215,31.978752380952386,18.523333333333333,33.0916,0
Developed Economies and EU,3,3,13,21424,54,4,2,7398,5,3,1324,25,9337,12.0,37.563723809523815,25.97715485834298,20.585809523809527,24.98166666666667,26.324933333333334,0
Developed Economies and EU,3,5,14,20595,12,1,3,191,1,20,1392,22,5108,51.8,38.59155238095238,16.502964582172506,24.343028571428572,17.933,30.184333333333335,1
Asia-Pacific,4,4,15,25256,25,1,5,4647,10,44,370,37,3661,18.0,23.416076190476193,29.613804237566615,21.96870476190476,8.719333333333333,15.670933333333334,1
Latin America and the Caribbean,4,1,9,45738,21,10,5,8133,5,15,1122,20,3034,18.0,25.542628571428573,20.28052805280528,30.534038095238092,11.132666666666667,24.687000000000005,1
Central and South-Eastern Europe and CIS,4,8,14,10610,11,2,1,997,7,7,1447,25,37,51.8,25.014209523809527,15.707227865643711,18.26817142857143,15.867666666666668,32.166000000000004,0
Middle East,4,2,13,32348,34,9,3,107,2,15,687,12,9011,46.9,28.674219047619047,21.170331318846173,26.356457142857142,13.11266666666667,30.923066666666664,0
Central and South-Eastern Europe and CIS,4,2,6,33318,50,9,3,2229,3,28,1272,2,45,13.1,35.1636,24.896761104681897,28.19534285714286,9.266666666666666,35.99426666666667,0
Africa,2,1,11,15381,33,3,2,903,7,53,12,6,4285,12.0,31.406942857142855,24.271655737002273,34.311866666666674,19.705333333333332,24.503666666666668,0
Asia-Pacific,5,8,3,40690,24,6,4,613,5,24,1345,28,9895,12.0,37.40900952380953,20.10748217678911,18.07189523809524,20.366333333333337,21.007933333333334,0
Developed Economies and EU,1,9,3,6755,11,7,1,509,9,9,452,29,8566,12.0,21.14675238095238,13.936779392224938,26.175161904761907,16.70566666666667,39.128866666666674,0
Asia-Pacific,3,8,24,31815,60,3,3,8333,9,39,15,33,8849,46.9,24.048200000000005,18.252653836812254,30.913647619047623,14.282333333333336,15.102533333333334,0
Africa,4,1,3,8969,11,3,2,266,3,26,650,10,5213,13.1,34.26722857142857,17.48230537339448,32.492419047619045,14.579999999999998,22.5778,0
Developed Economies and EU,3,10,9,32464,25,8,5,4828,4,15,1344,21,6738,8.5,19.29599047619048,13.84892774991785,26.022809523809524,10.613999999999999,28.17293333333334,0
Central and South-Eastern Europe and CIS,4,4,13,29018,49,9,4,6696,8,60,509,3,7270,18.0,29.324104761904763,20.374666038032373,20.610638095238098,26.259333333333334,26.972799999999996,1
Latin America and the Caribbean,1,8,1,7328,36,3,3,5239,2,39,43,29,7041,51.8,26.095352380952384,26.14264283571214,33.612323809523815,12.121666666666666,24.188133333333337,0
Developed Economies and EU,4,5,2,23801,58,6,2,669,10,14,1072,35,4159,18.0,24.076885714285716,16.581586730101584,17.234228571428574,10.047666666666668,32.9256,0
Middle East,5,8,10,48686,19,9,1,4390,4,40,678,12,7545,8.5,21.499304761904764,17.000928664295003,25.900647619047618,17.579333333333334,21.43586666666667,0
Middle East,1,3,11,30717,14,9,4,4395,6,52,936,11,4181,46.9,23.177542857142853,26.3988970325604,34.48677142857143,18.176000000000002,34.62713333333334,0
Middle East,1,9,16,49471,47,10,4,8398,9,2,701,31,8992,8.5,31.888828571428572,27.99452802423099,25.356961904761903,20.636333333333333,24.000799999999998,0
Africa,3,10,23,29402,37,2,2,275,2,9,1099,15,3840,12.0,34.1164,22.856457074278858,23.002466666666667,13.098666666666666,35.1298,1
Central and South-Eastern Europe and CIS,4,2,7,7144,64,7,5,346,6,48,988,30,9579,8.5,30.947228571428575,10.704913348477705,32.9346,11.116000000000001,24.990800000000007,0
Africa,3,6,20,46977,52,1,3,627,10,40,229,39,4096,18.0,23.242133333333335,16.30818796165331,31.907000000000004,14.081333333333331,30.5556,0
Africa,3,8,24,48534,43,1,1,131,3,12,843,14,9561,8.5,25.262295238095238,16.127012701270125,24.795495238095246,17.980333333333334,23.812133333333332,0
Africa,4,4,15,20692,50,1,2,654,10,55,1349,21,2040,8.5,29.060904761904766,16.58431557441459,31.317190476190483,16.258666666666667,21.53653333333333,0
Middle East,4,7,8,14665,65,10,3,331,6,47,638,30,8443,13.1,32.13008571428572,27.03756089894704,25.02537142857143,13.248999999999999,18.880933333333335,0
Central and South-Eastern Europe and CIS,5,3,24,21856,66,10,4,8244,4,47,22,39,803,51.8,36.7722380952381,19.662437672338662,31.494561904761902,9.533333333333333,27.378133333333338,0
Africa,1,1,22,5031,56,9,4,8201,9,12,325,27,2037,8.5,32.324380952380956,29.300458617290303,22.286152380952384,17.627666666666666,34.59940000000001,0
Asia-Pacific,5,1,19,28368,70,3,4,4585,10,39,487,10,5404,8.5,25.298199999999998,27.83461203263184,14.752361904761907,19.994333333333334,36.54793333333333,0
Africa,4,9,1,43899,55,9,1,466,3,43,1370,8,89,46.9,28.78415238095238,9.11901190119012,24.314323809523806,14.750333333333336,27.090466666666668,0
Asia-Pacific,5,9,23,29913,12,8,4,425,8,5,977,27,9768,51.8,24.052895238095235,28.89046047461889,28.681799999999996,23.07766666666667,17.345000000000002,0
Central and South-Eastern Europe and CIS,4,2,17,27575,43,2,3,9807,4,57,1029,11,2397,18.0,21.614800000000002,20.011472575829014,22.71748571428571,12.052666666666667,25.84346666666667,0
Central and South-Eastern Europe and CIS,2,10,10,37119,65,10,3,607,7,43,1268,9,452,51.8,26.37287619047619,14.473833097595476,24.260866666666665,16.96666666666667,18.377666666666666,1
Latin America and the Caribbean,2,1,9,9116,19,3,2,111,10,33,611,8,5796,13.1,30.84089523809524,12.517308873744518,29.205180952380953,20.771000000000004,21.165333333333336,0
Latin America and the Caribbean,3,6,4,3011,32,1,2,1054,9,22,450,25,6738,18.0,25.832104761904763,11.396353921106398,22.329714285714285,16.658666666666665,28.663466666666665,0
Developed Economies and EU,4,6,19,12286,26,10,4,6167,2,28,632,27,8503,51.8,21.661619047619048,23.906619233351908,19.45489523809524,4.665,28.372999999999998,0
Latin America and the Caribbean,1,2,4,29254,60,9,2,926,10,57,379,39,2223,51.8,29.845104761904768,22.81729601531582,35.36271428571428,16.98766666666667,27.93893333333333,0
Middle East,4,3,10,15903,50,7,5,559,6,17,1357,1,1146,51.8,27.07428571428571,19.471104253282473,33.92561904761905,15.618333333333334,40.443733333333334,0
Africa,4,8,12,18733,23,8,4,2372,8,51,1090,21,6827,12.0,30.2516380952381,23.724601031531726,29.51124761904762,14.505666666666666,30.118133333333336,0
Developed Economies and EU,4,10,13,20540,22,6,3,8856,3,8,450,10,9349,13.1,33.572561904761905,24.209649536382212,34.363352380952385,17.99966666666667,29.665266666666668,1
Latin America and the Caribbean,4,8,23,26141,46,7,1,320,8,34,1246,35,5581,18.0,27.49636190476191,18.092309230923092,21.831133333333337,21.728,34.08026666666667,0
Middle East,3,10,13,47084,16,1,2,336,4,55,134,40,8671,18.0,38.86387619047619,14.46204620462046,28.50660952380953,14.196333333333333,17.060933333333335,0
Africa,3,9,22,12377,62,7,4,874,3,17,1108,23,4557,12.0,36.39771428571429,21.28202820282028,22.693323809523815,16.564333333333334,35.113600000000005,0
Middle East,2,3,13,4292,10,8,2,105,6,53,1115,1,512,46.9,26.416428571428575,16.133484777049134,36.63349523809524,10.761333333333333,26.667,0
Central and South-Eastern Europe and CIS,5,3,9,24097,30,8,2,978,6,7,268,39,9783,13.1,23.213095238095242,8.824296715385826,28.694714285714284,19.145333333333337,34.83486666666667,0
Central and South-Eastern Europe and CIS,3,2,23,5891,47,6,1,4304,9,13,183,36,7334,18.0,40.586000000000006,22.282685411398283,39.63756190476191,10.386333333333333,31.17806666666667,0
Developed Economies and EU,5,5,18,49549,45,5,1,615,6,13,1038,32,6201,46.9,28.410790476190478,12.695440972668695,40.80435238095239,23.18866666666667,32.35673333333333,0
Central and South-Eastern Europe and CIS,4,5,20,19116,24,10,2,750,1,15,56,40,7723,12.0,29.481419047619045,23.98915605846299,21.58749523809524,6.073666666666666,23.598466666666663,0
Latin America and the Caribbean,1,9,24,41178,57,4,5,2399,5,50,687,31,7013,51.8,31.583314285714287,16.260811795465262,24.88117142857143,16.208333333333336,29.18326666666666,1
Developed Economies and EU,2,6,20,39465,68,7,5,698,1,16,134,12,1221,18.0,34.773942857142856,24.656065606560652,22.161200000000004,11.777,25.878866666666667,0
Latin America and the Caribbean,5,4,19,38524,67,1,4,3798,10,28,795,2,7534,46.9,32.651114285714286,15.145328818596148,22.287276190476195,21.784333333333336,38.49613333333334,0
Africa,1,10,1,18259,48,2,4,728,9,29,1346,19,9068,13.1,24.36929523809524,20.132527538468135,16.260580952380955,17.793333333333337,33.05973333333334,0
Latin America and the Caribbean,4,3,1,8955,62,5,4,1173,5,57,48,25,5734,46.9,32.94741904761905,11.261026102610261,21.098409523809526,16.692333333333334,28.942066666666665,1
Developed Economies and EU,1,6,21,660,30,6,2,9772,8,54,866,1,989,51.8,30.904685714285712,21.37130855942737,17.90086666666667,14.986666666666668,30.471466666666668,0
Central and South-Eastern Europe and CIS,5,7,15,8214,59,8,3,1414,1,60,43,2,2153,51.8,37.75833333333334,24.572900147157576,12.82101904761905,10.274666666666668,12.226133333333333,0
Developed Economies and EU,5,10,16,36303,12,1,1,563,7,26,958,25,7503,18.0,29.412390476190474,17.040475476119042,39.84552380952381,14.636000000000001,20.316533333333332,0
Latin America and the Caribbean,4,9,8,12418,45,1,3,1009,3,16,663,26,7874,46.9,27.586761904761904,22.520109153772523,27.072399999999995,14.661,35.48786666666667,0
Developed Economies and EU,1,7,2,19199,68,10,3,462,4,54,900,1,7430,18.0,28.708580952380952,17.02963153458203,23.405609523809524,13.881000000000002,17.932733333333335,0
Central and South-Eastern Europe and CIS,4,2,8,12814,35,7,5,8418,8,18,413,7,5181,8.5,29.60112380952381,22.61790464760762,22.01463809523809,20.786333333333335,24.564866666666667,0
Developed Economies and EU,1,1,4,12423,26,2,3,5659,3,43,279,5,5661,8.5,19.919733333333333,21.605503407483607,37.99295238095239,12.487000000000002,18.8496,0
Developed Economies and EU,2,6,19,43396,40,9,4,9201,1,29,730,38,9740,12.0,29.863152380952386,20.07547897646908,27.409438095238098,15.776666666666667,24.59146666666667,0
Central and South-Eastern Europe and CIS,1,6,10,36636,53,9,5,2358,6,29,350,10,3013,51.8,31.423790476190476,21.53115311531153,27.535009523809528,19.726666666666667,16.151133333333334,0
Developed Economies and EU,3,1,17,39340,38,1,4,7788,3,34,878,10,2395,46.9,32.81268571428571,10.15833011872616,21.89075238095238,9.224,27.787,0
Central and South-Eastern Europe and CIS,2,3,8,8680,58,7,2,197,7,24,1439,25,9643,51.8,25.34730476190476,8.70791364850771,24.896990476190478,15.273333333333335,27.160333333333337,0
