Location,Hygiene,Micromanagement,Working Hours,Salary,Age,Infrastructure,Food Quality,Incentives,Family Size,Experience,Share Price,Attrition,Contract Workers,Location_Score,Internal_Audit,External_Audit,Fin_Score,Loss_Score,Past_Score,IsUnderRisk
Middle East,2,9,20,49137,36,9,2,8880,2,5,129,8,3450,51.8,30.275266666666667,13.07629334362008,22.295038095238095,12.930000000000003,40.01546666666667,1
Developed Economies and EU,1,1,13,1193,13,3,3,974,1,1,1340,33,667,13.1,27.4022,19.113839955424115,20.472228571428573,16.831666666666667,18.6306,0
Middle East,2,1,17,22131,58,9,5,8191,7,60,826,1,7321,8.5,22.0758,16.994313717085994,26.298533333333335,10.423666666666668,26.882,1
Asia-Pacific,2,3,4,33481,47,3,4,9776,9,52,23,37,9158,13.1,28.301971428571427,23.281499578529285,24.128476190476192,14.841000000000001,31.162866666666666,0
Asia-Pacific,1,1,6,46117,34,9,1,7280,10,28,166,39,9270,13.1,26.545057142857146,29.015715857300016,29.709466666666668,12.250333333333336,25.739600000000003,0
Central and South-Eastern Europe and CIS,3,4,12,6162,34,8,3,858,9,16,788,10,7570,18.0,23.428285714285714,15.10916805966311,22.50355238095238,21.221999999999998,26.054199999999998,1
Middle East,4,8,23,18876,57,7,5,5066,10,54,33,26,1043,51.8,27.086580952380956,16.913462774848913,25.717123809523812,12.761666666666668,37.57933333333334,0
Asia-Pacific,5,4,14,4914,15,5,2,4908,4,6,548,17,1477,13.1,33.74692380952381,19.817481748174817,35.67230476190477,24.551333333333336,30.699333333333335,0
Middle East,4,8,20,15439,17,4,2,269,3,46,262,34,4992,18.0,24.649190476190476,15.67791064820768,26.752533333333332,24.665,14.411400000000002,0
Central and South-Eastern Europe and CIS,5,1,4,41653,22,10,5,5673,3,28,108,21,2186,12.0,18.22737142857143,16.380509479519382,19.613761904761905,14.684666666666665,26.5896,0
Developed Economies and EU,1,6,18,7247,45,4,1,368,3,11,610,40,5678,18.0,25.451904761904764,16.915305816295916,18.284266666666664,17.832333333333334,31.102733333333337,0
Asia-Pacific,3,7,20,37044,19,10,4,3154,5,46,1025,3,5167,51.8,26.49040952380952,17.22965153658223,22.120028571428573,3.1613333333333333,25.648200000000003,0
Latin America and the Caribbean,1,5,23,4123,22,1,5,9573,7,18,225,33,975,46.9,33.188523809523815,17.093637935222095,25.877476190476195,17.933,24.950666666666667,0
Central and South-Eastern Europe and CIS,5,5,14,47265,39,7,4,4389,8,30,57,27,7919,8.5,29.681095238095246,26.30603060306031,24.348780952380952,16.57,21.87053333333333,0
Middle East,4,6,11,12888,65,7,1,3460,5,4,483,39,1982,18.0,33.15167619047619,13.510522480819509,24.15367619047619,17.142666666666667,23.85786666666667,0
Asia-Pacific,1,6,9,3502,30,4,5,9172,5,3,52,32,7336,18.0,30.729990476190483,22.98012658408698,26.54977142857143,11.256666666666666,35.74953333333334,0
Central and South-Eastern Europe and CIS,1,8,2,20969,38,1,4,4244,7,9,501,21,1721,51.8,28.362495238095242,22.06559227351307,34.960819047619054,14.013,20.179733333333335,0
Asia-Pacific,4,10,12,11096,43,8,5,160,5,51,1392,4,7697,46.9,14.828095238095237,14.70999957138571,30.36619047619048,14.820666666666668,33.226666666666674,1
Developed Economies and EU,4,4,24,44052,44,8,4,6856,5,20,1071,40,8274,13.1,16.008228571428575,23.527209863843527,20.754304761904763,19.019000000000002,26.4256,1
Developed Economies and EU,2,2,11,35991,30,4,4,5192,5,7,1160,9,6066,18.0,29.051438095238098,16.46704670467047,29.76138095238095,17.211,29.890733333333337,1
Central and South-Eastern Europe and CIS,5,8,18,23797,19,4,4,2700,2,7,1277,37,7989,8.5,24.856933333333334,27.74107410741074,29.58017142857143,22.218,24.501800000000003,1
Africa,4,3,9,38446,70,6,3,7571,2,7,704,36,3012,51.8,30.22177142857143,16.900932950437902,18.321580952380955,21.699,28.155733333333337,0
Developed Economies and EU,1,1,15,28558,43,8,1,4666,4,12,577,4,333,12.0,27.410485714285716,18.713599931421715,21.634457142857144,19.473666666666666,34.40820000000001,0
Developed Economies and EU,5,10,14,35451,32,5,5,168,8,30,381,13,2662,8.5,23.17832380952381,21.673367336733673,17.301238095238094,25.702333333333332,39.0428,0
Africa,4,6,18,37174,67,6,3,210,1,27,825,27,1036,13.1,20.873876190476192,31.68113954252568,22.78864761904762,14.845333333333336,33.5204,0
Latin America and the Caribbean,4,8,10,18294,58,10,4,254,9,25,511,12,6690,46.9,25.53794285714286,21.218021802180218,22.619571428571426,17.14,29.341,0
Latin America and the Caribbean,5,9,10,11384,38,4,3,766,1,9,1215,15,551,8.5,38.121695238095235,14.973754518308976,25.37899047619047,21.087333333333337,22.1982,0
Developed Economies and EU,2,3,1,42894,17,7,2,663,2,6,239,18,9565,8.5,32.92754285714285,26.97206863543497,24.850380952380956,8.547666666666668,31.10386666666667,0
Central and South-Eastern Europe and CIS,1,8,3,35791,29,5,5,489,7,10,797,10,4653,51.8,31.10986666666666,25.70988527424171,19.52156190476191,18.245333333333335,24.82266666666667,0
Central and South-Eastern Europe and CIS,2,1,21,26638,34,4,5,1634,7,22,312,5,225,51.8,37.096114285714286,28.50920806366351,23.834666666666664,17.307333333333332,16.1628,0
Central and South-Eastern Europe and CIS,4,7,5,3226,51,10,4,461,4,57,904,32,8023,13.1,26.885657142857145,8.529052905290529,26.57542857142857,15.334666666666669,31.329466666666672,0
Central and South-Eastern Europe and CIS,1,7,24,19359,49,6,1,149,4,37,1012,14,275,18.0,23.62184761904762,22.055977026274057,15.751142857142858,19.299,26.92233333333333,1
Latin America and the Caribbean,5,7,20,14536,54,3,4,356,5,32,216,36,3598,13.1,26.20576190476191,21.930107296443932,35.53109523809524,17.016000000000002,22.829533333333334,1
Africa,3,7,20,45613,59,1,4,332,2,58,857,1,7323,12.0,33.69089523809524,20.412669838412413,28.648961904761904,21.222000000000005,28.6684,1
Latin America and the Caribbean,5,7,6,39585,33,5,1,883,4,6,203,2,3818,18.0,28.96020952380952,19.48089094623748,25.49930476190476,14.79766666666667,25.77073333333333,0
Central and South-Eastern Europe and CIS,2,5,18,33778,56,5,1,846,4,6,389,9,1806,46.9,39.705485714285714,16.455045504550455,25.332542857142855,21.466333333333335,22.157466666666668,0
Asia-Pacific,1,9,3,45812,19,10,1,1460,1,38,670,40,2712,13.1,10.408771428571429,21.66965267955367,37.14629523809524,19.970333333333336,17.66186666666667,0
Middle East,2,3,5,16648,43,5,5,3866,6,55,348,8,5155,51.8,30.15377142857143,20.707642192790708,32.50980952380953,18.217,31.09013333333333,0
Latin America and the Caribbean,4,3,4,40294,44,10,3,659,3,20,749,31,9094,13.1,30.391104761904764,13.586215764433584,28.721600000000002,22.07066666666667,22.741466666666664,1
Middle East,1,3,21,27569,67,1,1,220,7,30,972,34,9623,51.8,24.267876190476194,21.996942551398003,38.78800952380953,10.779000000000002,31.577466666666666,0
Asia-Pacific,4,4,2,17591,28,4,5,940,5,4,202,32,4399,13.1,26.65861904761905,14.489363222036488,25.662047619047616,20.360333333333333,29.977133333333335,0
Latin America and the Caribbean,2,9,18,15603,44,7,4,4662,8,54,645,7,2774,51.8,40.69375238095238,13.094952352378094,19.62353333333333,3.2260000000000004,19.6438,0
Central and South-Eastern Europe and CIS,3,2,2,31920,37,6,4,6290,3,27,1349,26,8837,8.5,33.219219047619056,16.973311616875975,32.3182761904762,11.770999999999997,18.184800000000003,0
Latin America and the Caribbean,1,7,7,20885,47,6,4,9118,10,14,1023,24,7194,13.1,16.612390476190477,25.086951552298085,24.465628571428574,18.22566666666667,34.8656,0
Central and South-Eastern Europe and CIS,4,9,22,16841,30,6,1,976,4,28,245,13,131,18.0,25.008619047619053,24.120140585487118,15.871066666666668,12.925,26.029600000000002,0
Developed Economies and EU,2,5,13,29069,58,8,1,7906,3,6,933,27,8085,13.1,20.266266666666667,23.046476076179047,10.869533333333333,20.305333333333337,28.461933333333334,0
Middle East,5,9,3,30870,59,2,5,1240,3,26,783,14,2536,12.0,42.03376190476191,30.413312759847415,13.261285714285718,14.47166666666667,29.626933333333337,1
Latin America and the Caribbean,2,8,18,40073,50,4,5,5932,7,42,1180,18,7283,12.0,20.16478095238095,9.345505979169348,35.428914285714285,14.32766666666667,25.895066666666672,0
Africa,3,7,11,31086,29,8,1,689,8,26,452,34,8346,12.0,29.907161904761903,7.588901747317589,13.510257142857144,24.553,25.99073333333333,0
Central and South-Eastern Europe and CIS,1,3,20,15743,55,7,3,917,2,34,189,8,8546,18.0,29.573438095238096,13.491892046347493,16.341057142857142,15.891666666666667,15.604000000000001,0
Central and South-Eastern Europe and CIS,1,1,20,29129,56,8,1,2083,7,41,354,24,9444,51.8,30.106047619047626,35.74387438743874,23.182933333333335,23.215,33.29126666666667,0
Africa,3,2,8,11744,59,2,2,307,8,12,242,22,2551,51.8,18.353552380952383,26.57950080722358,26.55718095238095,10.942333333333334,34.23093333333333,0
Latin America and the Caribbean,2,8,24,7278,19,4,4,615,4,50,429,15,6652,46.9,22.455142857142864,18.3987255868444,36.253800000000005,9.576333333333334,26.7496,0
Developed Economies and EU,4,5,17,15082,24,4,3,709,8,39,325,2,8156,46.9,20.611400000000003,23.804451873758804,34.43828571428572,26.908333333333335,18.529533333333333,0
Central and South-Eastern Europe and CIS,1,4,13,39413,69,4,3,8752,1,15,404,15,7209,12.0,28.11549523809524,26.42051347991942,27.063038095238095,15.456333333333335,23.99706666666667,1
Developed Economies and EU,3,9,9,37595,54,3,5,5458,9,30,763,23,4725,18.0,31.4300380952381,10.964467875358963,18.871676190476194,21.306000000000004,27.502333333333333,0
Central and South-Eastern Europe and CIS,2,10,21,13162,12,3,5,676,5,54,1426,18,7404,46.9,38.37705714285715,20.42751417998943,29.45385714285715,16.221333333333334,19.472333333333335,0
Developed Economies and EU,5,6,21,1535,67,1,5,731,1,55,299,21,17,8.5,16.492657142857144,24.53232466103753,31.3048,16.912333333333336,20.965600000000002,0
Asia-Pacific,4,9,16,43333,61,6,5,797,7,12,201,30,8325,8.5,23.673009523809522,14.727444172988728,21.903057142857147,11.330000000000002,26.528533333333332,0
Latin America and the Caribbean,1,1,9,27273,22,6,1,7588,4,55,768,38,9690,13.1,29.743190476190478,23.610475333247617,18.3744,17.297666666666668,29.4418,0
Asia-Pacific,3,3,2,37305,13,5,1,196,1,32,1166,16,9666,51.8,23.95252380952381,13.930464475018933,29.390152380952383,14.985666666666667,36.604200000000006,0
Africa,3,6,15,18522,13,8,2,4091,4,7,1017,31,646,8.5,27.946857142857144,21.995771005671998,25.671304761904768,15.444000000000003,19.4528,0
Middle East,5,2,14,26576,52,3,4,285,5,5,725,39,3929,12.0,28.469361904761907,14.87038703870387,22.42675238095238,20.910666666666668,25.673133333333332,0
Middle East,4,7,12,36550,65,6,5,3391,3,16,1137,2,5976,13.1,22.572409523809522,23.978683582643978,27.901228571428575,17.220666666666666,35.36826666666667,0
Latin America and the Caribbean,5,8,23,1150,60,4,3,521,2,59,397,18,4309,13.1,25.908428571428573,23.121797894075126,18.94532380952381,16.341333333333335,38.442866666666674,0
Latin America and the Caribbean,4,2,17,46663,65,4,2,131,3,43,624,26,2106,8.5,27.451447619047624,13.675796151043675,22.88884761904762,14.090666666666667,23.587866666666663,1
Central and South-Eastern Europe and CIS,4,4,22,48858,31,4,5,6999,3,34,1201,1,8491,46.9,17.476342857142857,18.103638935322106,33.828428571428574,9.308000000000002,17.803400000000003,0
Latin America and the Caribbean,2,7,7,35938,64,2,3,236,2,46,454,18,3151,51.8,25.268904761904764,21.86110039575386,28.72979047619048,9.488000000000001,33.37213333333333,0
Africa,5,9,5,43756,54,7,5,1113,5,28,1156,27,5283,13.1,27.425619047619048,15.531367422456533,26.054238095238098,10.763333333333334,26.3696,0
Middle East,2,8,16,4210,29,7,5,3695,1,9,1309,16,9763,8.5,20.364704761904765,19.88074521737888,32.931714285714285,17.152333333333335,18.516666666666666,1
Latin America and the Caribbean,1,1,10,3732,51,4,2,304,7,41,71,17,5962,12.0,32.17420952380953,30.392567828211398,37.05033333333334,11.078333333333333,27.678400000000003,0
Central and South-Eastern Europe and CIS,1,6,12,4432,66,6,2,138,7,32,97,17,6314,13.1,28.26245714285715,13.954938350977955,18.69144761904762,21.874666666666663,32.894800000000004,0
Latin America and the Caribbean,4,9,15,36361,10,2,4,699,3,26,799,28,8839,12.0,30.778114285714288,24.48964896489649,20.653276190476195,12.186333333333332,30.185200000000002,0
Africa,5,7,10,13730,18,10,4,5253,9,21,51,22,9088,51.8,31.399190476190476,22.27345591702027,19.519438095238094,12.846333333333334,27.6324,0
Asia-Pacific,3,2,18,2750,13,2,2,4352,8,10,199,1,8086,8.5,18.430161904761906,26.077436315060076,30.055619047619047,19.478333333333335,32.33820000000001,0
Developed Economies and EU,1,2,16,1198,25,10,5,8800,9,10,188,37,3505,12.0,20.629,11.04916205906305,30.338504761904765,13.93666666666667,25.6328,0
Middle East,4,6,14,35833,69,10,2,996,8,48,217,7,650,8.5,29.99107619047619,15.842327089851842,32.719161904761904,23.439,39.8638,1
Asia-Pacific,3,1,10,15403,69,8,4,8530,4,9,312,6,8499,18.0,29.551704761904755,21.886088608860888,28.555228571428575,6.303333333333335,15.911399999999997,0
Latin America and the Caribbean,4,8,20,40312,21,10,4,994,7,31,18,32,8823,12.0,28.737238095238094,14.630748789164635,24.815076190476194,14.810666666666666,27.260133333333332,0
Central and South-Eastern Europe and CIS,3,5,18,26437,11,5,5,5813,2,23,112,1,5698,12.0,31.46004761904762,20.093780806652095,26.11906666666667,17.710666666666665,27.903266666666664,0
Africa,5,7,11,3648,61,9,4,317,3,48,1355,21,5061,13.1,31.66699047619048,18.544211564013548,14.321209523809525,21.144666666666666,25.721666666666664,0
Asia-Pacific,5,3,23,39529,20,8,2,3527,3,44,45,9,8860,51.8,38.944,14.041889903276042,26.34195238095238,12.829,27.17946666666667,0
Central and South-Eastern Europe and CIS,4,5,10,24196,34,10,3,857,1,4,1272,33,7335,13.1,21.91909523809524,23.914777192004912,17.27472380952381,13.623666666666665,16.700200000000002,1
Central and South-Eastern Europe and CIS,2,6,22,5046,57,1,1,6814,2,18,467,40,7726,13.1,19.747685714285716,15.903618933321905,29.280780952380958,18.999666666666666,34.72226666666667,0
Middle East,1,8,4,48064,34,9,3,434,6,56,101,36,8417,46.9,30.609961904761906,17.114482876859118,13.432942857142857,14.953333333333335,14.635000000000003,0
Middle East,1,1,21,7944,47,10,4,9660,7,33,1413,11,9749,13.1,22.077466666666666,14.05763433486206,34.490809523809524,13.604333333333335,29.80313333333333,0
Africa,5,3,11,42275,16,1,4,698,8,60,1117,15,9143,12.0,31.86380952380953,17.709913848527712,29.651704761904764,13.338333333333335,37.33033333333333,0
Central and South-Eastern Europe and CIS,3,9,23,32190,27,3,3,366,10,27,1317,8,6229,18.0,36.64715238095238,20.623276613375623,30.61642857142857,20.563,27.909333333333336,0
Middle East,5,7,16,9596,37,6,4,8587,2,41,995,33,9220,46.9,27.90040952380952,23.815038646721813,19.241466666666668,16.604666666666667,22.143,0
Asia-Pacific,3,10,23,28150,41,7,3,4590,9,40,77,20,6214,12.0,25.489980952380954,19.01663023445202,22.8122,16.38666666666667,31.763466666666666,0
Africa,1,3,6,38297,35,7,1,648,9,19,540,39,6130,51.8,18.64061904761905,21.995785292814997,33.31609523809524,4.6803333333333335,27.525933333333334,0
Africa,2,9,3,47254,11,3,4,5520,7,3,171,11,1574,18.0,29.044533333333334,14.73044447301873,28.954009523809525,23.479666666666667,33.357533333333336,0
Latin America and the Caribbean,4,7,6,5640,21,2,1,517,3,24,350,12,3955,51.8,24.440133333333335,27.13897103996114,28.8242,10.559333333333335,34.49326666666666,0
Developed Economies and EU,2,1,18,9630,21,6,2,789,5,52,479,1,8858,18.0,25.749009523809523,21.236480790936234,28.462466666666668,16.218666666666667,24.328,0
Asia-Pacific,2,1,11,27952,32,3,3,698,5,17,764,13,1262,51.8,21.82406666666667,20.690469046904695,33.54407619047619,21.85966666666667,26.1754,0
Asia-Pacific,1,1,2,46248,37,5,5,551,4,28,1102,11,2319,12.0,28.413019047619052,15.279499378509282,18.734561904761904,15.458000000000002,30.659999999999997,0
Asia-Pacific,5,2,17,22782,25,9,4,114,10,5,1232,18,5222,13.1,24.834590476190474,23.806794965210806,29.33137142857143,19.067,27.3368,0
Asia-Pacific,5,3,5,27089,24,10,5,4145,2,32,373,33,3443,46.9,34.07598095238096,25.355306959267352,36.27458095238096,15.449333333333334,22.8308,0
Central and South-Eastern Europe and CIS,1,3,16,3944,28,2,4,1713,9,31,459,5,6721,13.1,19.70847619047619,13.563584929921566,28.663904761904764,7.638,16.910733333333333,0
Latin America and the Caribbean,3,7,21,28284,49,9,1,313,3,7,660,10,985,13.1,36.68599999999999,19.74783192604975,29.516885714285717,9.232000000000001,19.644533333333335,0
Middle East,2,6,19,27903,42,4,4,376,4,53,1472,1,1949,46.9,34.76494285714286,25.169388367408168,17.8162,9.183000000000002,26.70406666666667,1
Asia-Pacific,3,7,5,8740,50,1,4,143,5,41,1487,19,1531,46.9,25.989838095238092,25.257382881145258,30.723790476190477,22.61266666666667,24.917533333333335,0
Asia-Pacific,3,7,17,22189,48,3,4,805,2,20,1377,23,2341,46.9,36.57581904761905,15.866300915805867,35.91644761904762,18.296,17.927533333333333,0
Asia-Pacific,2,6,3,21952,59,8,1,3104,5,21,888,27,1064,8.5,32.83446666666667,15.466160901804468,34.519600000000004,8.622666666666667,25.809666666666665,1
Asia-Pacific,5,9,13,14151,20,3,1,3251,1,22,1269,11,9853,18.0,33.28380952380952,17.682382523966684,33.819657142857146,8.800333333333334,18.74906666666667,0
Middle East,4,3,12,28688,36,9,1,208,8,5,1372,30,5881,46.9,22.714133333333333,13.188175960453188,26.993247619047622,16.58966666666667,25.709266666666668,1
Central and South-Eastern Europe and CIS,4,1,13,49911,37,3,1,6282,6,9,708,31,888,51.8,40.373695238095245,23.823725229665822,24.26686666666667,14.072999999999999,26.01653333333333,0
Asia-Pacific,4,7,1,7038,63,4,3,483,5,23,598,17,9167,18.0,24.880104761904764,23.91169116911691,17.243038095238095,21.806000000000004,34.73493333333334,0
Asia-Pacific,4,10,22,11506,11,10,3,290,8,60,235,16,1428,46.9,28.224704761904768,16.449887845927453,19.821104761904763,19.69533333333333,21.098933333333335,0
Africa,3,4,4,10245,63,1,2,176,8,18,1176,6,619,18.0,33.704104761904766,16.291586301487293,19.308276190476192,22.16066666666667,26.13453333333333,0
Africa,3,2,12,9476,12,3,3,225,4,50,1326,22,1107,18.0,22.126057142857146,25.343462917720345,18.794104761904766,14.298666666666668,31.676800000000004,0
Asia-Pacific,1,7,6,6176,41,6,4,5394,8,12,1049,37,7215,51.8,24.726895238095242,18.01815895875302,15.71794285714286,11.761333333333333,27.16986666666667,0
Developed Economies and EU,1,10,11,8564,66,2,3,775,1,49,990,21,1597,12.0,25.789361904761904,25.02350235023502,30.6164,15.873333333333337,14.893866666666666,0
Middle East,5,1,17,35498,19,9,1,5735,8,46,1095,10,7130,46.9,13.537257142857145,9.076479076479076,27.90429523809524,23.62833333333333,28.814,0
Central and South-Eastern Europe and CIS,4,6,13,32368,22,1,1,837,1,53,477,12,2769,13.1,24.604228571428578,26.975711856899977,31.363000000000003,13.064333333333334,33.70933333333333,0
Middle East,3,3,8,45372,55,1,5,878,5,31,846,39,2920,13.1,27.061504761904764,16.12601260126013,21.396304761904762,13.751333333333335,28.362733333333335,1
Central and South-Eastern Europe and CIS,5,3,18,11633,32,10,2,5013,1,5,1350,35,6821,8.5,20.45974285714286,31.253325332533255,31.83827619047619,17.05,17.012400000000003,0
Asia-Pacific,5,4,2,18767,27,6,5,5602,8,45,702,39,3854,51.8,27.835504761904765,14.205177660623205,27.92312380952381,16.718333333333334,29.650333333333336,1
Developed Economies and EU,4,5,12,31172,48,8,5,712,10,45,412,16,7517,13.1,26.754923809523813,18.199805694855204,23.927171428571434,9.584666666666667,33.04173333333333,0
Central and South-Eastern Europe and CIS,3,7,13,32662,36,5,5,133,10,36,1043,20,6050,18.0,25.95945714285714,24.360507479319363,26.714276190476195,17.889333333333333,29.032400000000003,0
Asia-Pacific,2,8,23,26175,33,6,2,512,10,38,82,15,5882,18.0,23.498123809523815,12.079893703656081,35.661990476190475,23.960666666666665,27.637933333333336,1
Latin America and the Caribbean,3,7,5,34451,70,6,5,9593,5,39,1367,16,2332,12.0,23.15566666666667,22.642592830711646,26.105438095238092,15.525000000000002,30.104400000000002,0
Central and South-Eastern Europe and CIS,2,3,3,9167,36,1,4,7961,7,12,426,31,3660,8.5,31.134923809523805,18.685011358278686,31.786752380952382,14.931000000000003,28.173733333333335,0
Latin America and the Caribbean,3,2,15,41713,43,2,4,186,7,19,1275,34,8841,13.1,32.224476190476196,23.694655179803696,25.15444761904762,21.570333333333338,25.61566666666667,0
Middle East,4,2,23,18921,22,6,5,805,9,20,648,40,5105,12.0,31.147647619047625,25.42719986284343,30.41316190476191,6.6419999999999995,25.687933333333334,0
Asia-Pacific,4,8,16,37473,59,9,2,703,7,20,1296,3,5674,51.8,25.025647619047618,28.10876801965911,28.842866666666666,10.225666666666665,26.516666666666673,0
Middle East,1,8,14,24369,19,1,4,186,3,37,241,36,3390,18.0,26.70613333333333,14.390924806766389,25.3284380952381,17.763333333333335,20.1024,1
Developed Economies and EU,1,3,11,17449,43,8,4,8993,2,58,1226,29,8566,13.1,26.63208571428572,16.234694898061235,13.76381904761905,11.156000000000002,22.084933333333336,0
Developed Economies and EU,4,9,20,43020,38,6,2,5251,5,60,451,37,9887,13.1,28.248057142857142,15.669595530981672,28.997342857142854,22.240333333333336,27.203,1
Central and South-Eastern Europe and CIS,5,2,3,48012,51,7,3,1538,8,44,483,31,8639,51.8,22.31802857142857,30.307102138785314,23.3976,19.657333333333334,32.7442,0
Middle East,1,9,24,26436,30,10,4,5997,2,48,54,16,6104,18.0,21.054961904761903,22.843684368436843,15.735609523809524,15.080666666666668,35.06973333333334,0
Asia-Pacific,5,10,17,15655,45,3,1,191,10,41,240,2,7731,13.1,28.847438095238097,15.850927949937855,17.839790476190476,15.587333333333333,38.584666666666664,0
Africa,5,6,3,26760,14,10,3,5390,7,33,266,23,6170,46.9,33.946133333333336,18.462203363193463,20.450666666666667,12.417333333333334,33.474000000000004,0
Central and South-Eastern Europe and CIS,3,6,5,15885,52,4,2,639,5,11,673,14,3893,8.5,21.51924761904762,12.48836312202649,33.51862857142858,24.378333333333334,31.588200000000004,0
Middle East,2,10,3,36526,55,8,4,453,4,25,427,30,4795,8.5,28.580514285714287,24.6975983312617,29.953780952380953,21.165333333333336,21.1538,0
Latin America and the Caribbean,1,5,20,4496,67,7,5,3755,5,45,973,14,2053,51.8,33.27880952380953,15.35803580358036,33.98961904761906,16.957666666666668,29.73066666666667,0
Developed Economies and EU,3,5,13,2032,39,9,5,359,9,15,12,39,2511,51.8,34.08600952380953,26.389724686754395,33.75902857142858,12.706666666666667,26.800400000000003,0
Latin America and the Caribbean,1,1,24,14001,17,5,3,374,8,41,93,21,3354,8.5,28.590733333333336,24.037375166088037,18.56626666666667,13.113666666666667,29.247400000000003,0
Asia-Pacific,2,5,2,14558,33,2,2,386,1,59,818,22,6885,12.0,36.19585714285714,28.685554269712682,22.52085714285715,8.651333333333334,25.81866666666667,0
Central and South-Eastern Europe and CIS,5,10,15,41646,44,6,3,371,9,31,76,19,8980,8.5,25.901000000000003,26.321660737502324,23.166180952380955,16.237000000000002,34.031800000000004,0
Developed Economies and EU,3,10,7,17036,29,1,5,7118,10,27,517,12,8582,46.9,23.31589523809524,24.520752075207525,28.100380952380956,15.440999999999999,22.065599999999996,0
Developed Economies and EU,1,3,11,37792,17,3,5,6493,10,13,1209,38,7888,46.9,27.57398095238095,20.541054105410545,29.798447619047618,16.161,17.8002,0
Latin America and the Caribbean,2,2,21,7989,12,8,1,6794,1,25,54,40,8782,13.1,14.223104761904764,18.4973640221165,21.860609523809526,11.894333333333334,27.645266666666668,0
Latin America and the Caribbean,4,1,18,6320,40,1,2,5852,3,1,1152,28,6645,51.8,32.42115238095238,17.38966753818239,25.89590476190476,8.754666666666667,25.842399999999998,0
Africa,3,6,7,7592,16,2,2,6353,4,2,498,3,7316,46.9,33.48818095238095,18.50803651793751,24.897057142857147,14.619666666666667,11.896466666666667,0
Latin America and the Caribbean,3,2,4,1490,24,7,2,3080,6,10,600,23,8944,18.0,34.754428571428576,22.809080908090813,32.085885714285716,6.949666666666668,18.746533333333335,0
Asia-Pacific,5,9,10,14657,58,5,2,6634,2,19,571,18,1606,12.0,36.977247619047624,22.754475447544756,27.595190476190478,13.995666666666667,33.4966,0
Latin America and the Caribbean,5,1,1,9617,27,9,4,5023,3,24,1324,28,7048,8.5,28.40855238095238,26.393225036789396,20.560371428571425,11.509333333333334,22.97013333333333,0
Central and South-Eastern Europe and CIS,3,5,17,3108,19,9,3,901,8,9,434,7,7308,51.8,20.246438095238094,27.62327661337562,22.488809523809522,13.577333333333334,26.827333333333332,1
Central and South-Eastern Europe and CIS,4,9,3,837,44,10,3,387,8,38,431,10,5895,8.5,29.332247619047624,19.126569799837128,12.710714285714285,15.725666666666669,23.8414,0
Asia-Pacific,5,1,11,20317,11,9,2,654,10,46,521,14,1234,18.0,44.189990476190474,20.755446973268757,20.22734285714286,4.223333333333334,26.61253333333333,1
Latin America and the Caribbean,5,10,23,11236,23,2,4,208,3,15,493,14,9828,18.0,32.40972380952381,19.403040304030405,33.50208571428572,16.873333333333335,37.61333333333334,1
Middle East,4,10,18,14142,10,2,3,171,4,53,1150,20,7235,46.9,30.169276190476197,29.84921349277785,9.665228571428571,14.383,25.5848,0
Central and South-Eastern Europe and CIS,5,9,7,48726,15,5,3,3535,3,8,553,8,4167,46.9,28.544085714285718,14.597374023116599,37.10161904761905,27.024333333333335,30.19673333333333,0
Developed Economies and EU,1,5,14,3577,19,6,1,408,5,59,956,11,7326,12.0,27.766295238095235,18.224479590816227,30.440276190476194,25.245666666666665,31.623866666666668,0
Developed Economies and EU,2,3,14,17692,12,3,3,7576,4,11,1353,13,2893,18.0,33.501666666666665,23.372780135156372,30.114247619047624,17.928666666666672,33.101866666666666,0
Central and South-Eastern Europe and CIS,2,7,6,10030,47,6,1,977,5,12,497,32,9206,8.5,25.82553333333334,21.716071607160714,35.72119047619048,19.64866666666667,15.679666666666666,0
Middle East,4,5,23,25423,40,6,1,6063,5,15,1497,6,7084,18.0,13.718942857142856,19.351349420656348,25.08457142857143,5.637333333333333,42.313,0
Developed Economies and EU,4,1,21,27429,50,1,4,237,7,33,635,5,9352,8.5,23.352780952380954,5.3783521209263805,25.90274285714286,22.159333333333336,41.19786666666666,0
Developed Economies and EU,2,7,15,28346,64,8,5,2323,1,40,881,8,6353,46.9,26.698180952380955,26.924249567813924,23.583342857142853,23.208333333333332,24.110200000000003,0
Central and South-Eastern Europe and CIS,5,3,2,12284,60,3,5,405,1,34,1179,40,309,51.8,25.436714285714285,13.673910248167672,28.48078095238095,15.781666666666668,38.06226666666667,0
Developed Economies and EU,4,1,24,9260,15,4,2,810,1,34,873,13,8813,18.0,37.96759047619048,26.644407297872647,27.19079047619048,12.982666666666667,21.849266666666665,0
Middle East,2,6,24,17493,14,8,2,637,4,45,59,11,1169,51.8,20.67692380952381,20.209649536382212,34.129533333333335,14.325333333333331,26.812066666666674,1
Developed Economies and EU,4,5,21,18010,25,5,2,5885,8,29,856,40,8787,18.0,16.347161904761908,14.0990099009901,27.624371428571433,12.708,22.020266666666668,0
Africa,5,4,23,4785,41,5,5,252,5,27,39,13,1722,13.1,33.035266666666665,15.359350220736362,17.882438095238097,15.657333333333334,29.019266666666667,0
Asia-Pacific,3,1,6,13622,58,9,5,4363,2,57,794,10,2756,13.1,32.757533333333335,32.38952466675239,23.276733333333333,2.466666666666667,24.723200000000002,0
