Location,Hygiene,Micromanagement,Working Hours,Salary,Age,Infrastructure,Food Quality,Incentives,Family Size,Experience,Share Price,Attrition,Contract Workers,Location_Score,Internal_Audit,External_Audit,Fin_Score,Loss_Score,Past_Score,IsUnderRisk
Developed Economies and EU,1,2,4,35228,60,3,1,3557,9,41,632,31,9014,12.0,24.534209523809526,15.048476276199048,18.425209523809524,18.35366666666667,25.411533333333335,0
Africa,5,1,22,13495,35,2,1,899,8,6,1362,6,3304,18.0,24.201885714285716,17.11832611832612,23.562057142857142,20.673,33.925000000000004,0
Asia-Pacific,1,1,24,31705,20,5,3,5625,8,47,555,27,9507,46.9,28.099885714285715,11.072478676439074,23.518790476190475,10.430333333333333,26.761000000000003,0
Middle East,5,2,16,8947,60,2,2,489,9,12,469,15,2508,13.1,25.009161904761907,15.87830211592588,28.683733333333333,10.149,24.446866666666665,0
Middle East,4,7,11,16189,52,6,2,900,4,25,366,32,8318,8.5,31.066333333333336,21.721443572928724,24.949904761904765,5.5889999999999995,22.6854,0
Developed Economies and EU,3,7,2,44461,17,5,5,677,7,21,1015,16,3320,51.8,30.33211428571429,26.18263254896919,21.281142857142857,16.631666666666668,32.89853333333333,1
Middle East,3,2,23,3778,69,5,2,1479,8,26,586,37,2642,8.5,25.74180952380953,18.60911805466261,27.336552380952376,20.582666666666665,28.039600000000004,1
Latin America and the Caribbean,5,2,5,29125,12,1,1,460,3,13,1091,30,1364,8.5,25.230809523809526,20.4023402340234,33.40856190476191,12.766000000000002,18.745466666666665,0
Asia-Pacific,1,6,13,9328,54,5,4,7362,1,31,1005,18,8438,46.9,26.550933333333333,20.12972725844013,24.968485714285716,10.015666666666668,28.3084,0
Asia-Pacific,5,9,21,27848,41,3,4,7423,1,54,764,26,280,12.0,36.77068571428572,23.326489791836327,32.315285714285714,21.001666666666665,29.075866666666666,1
Africa,3,6,8,13819,42,9,3,5107,10,12,843,16,3277,51.8,24.061076190476193,24.233494778049234,26.128504761904765,9.862333333333334,31.529400000000003,1
Africa,2,7,1,9535,35,7,4,1718,2,11,172,39,3893,13.1,33.864038095238094,22.644907347877645,24.779733333333333,7.961000000000001,38.85033333333334,0
Middle East,1,6,14,24833,55,5,4,567,1,48,816,1,1701,8.5,36.08631428571429,20.20799222779421,23.22637142857143,22.779333333333334,21.851733333333335,0
Africa,5,3,18,9247,20,1,3,1638,10,31,132,23,5405,12.0,32.24984761904762,17.805923449487803,28.12432380952381,9.830333333333336,24.8638,0
Latin America and the Caribbean,3,5,15,7772,33,8,4,889,3,44,805,23,105,13.1,32.963409523809524,14.093952252368094,26.998333333333342,18.611666666666668,34.953133333333334,1
Middle East,2,5,11,7733,42,7,3,3606,8,24,68,3,2178,46.9,29.19108571428572,28.116325918306117,29.503409523809527,20.343,28.881,0
Central and South-Eastern Europe and CIS,2,8,24,49516,42,9,4,105,7,22,1068,7,690,13.1,28.54550476190476,25.01801608732302,28.105142857142855,11.244333333333334,26.881400000000006,1
Africa,5,8,11,3808,56,10,1,403,6,11,380,29,6674,46.9,26.243171428571433,16.456445644564454,25.142695238095243,15.247333333333335,26.929799999999997,0
Central and South-Eastern Europe and CIS,4,6,5,5537,29,10,4,277,9,15,1154,12,7242,13.1,27.757380952380956,12.736759390224735,16.544133333333335,13.100666666666669,26.6218,0
Developed Economies and EU,2,3,12,32026,65,8,3,3324,3,6,1473,26,5096,46.9,32.48782857142858,16.228565713714225,34.703409523809526,18.081666666666667,24.289800000000003,1
Developed Economies and EU,2,10,11,771,46,5,5,576,2,17,861,14,9832,8.5,19.4412,19.047233294758048,16.14397142857143,17.78633333333334,31.78546666666667,0
Asia-Pacific,3,1,5,29588,25,6,3,3841,9,36,742,14,4226,51.8,38.49465714285714,27.956838540996955,18.041161904761903,12.101666666666667,27.4112,1
Latin America and the Caribbean,5,7,21,1713,18,10,2,5310,4,1,1371,10,2827,51.8,25.842733333333328,16.874344577314876,22.957028571428573,14.261666666666667,25.359466666666663,1
Developed Economies and EU,2,6,19,7719,52,7,5,343,2,44,346,5,1389,51.8,27.105647619047623,13.629948709156633,30.204619047619047,16.345333333333333,19.17926666666667,0
Developed Economies and EU,1,9,8,37937,53,4,2,837,4,7,1408,35,1574,51.8,30.662514285714295,30.922420813509927,23.797076190476194,20.47833333333333,31.214733333333335,0
Developed Economies and EU,1,4,7,15228,21,4,3,198,6,25,848,27,2961,13.1,23.189514285714285,27.508265112225512,23.869485714285716,16.672666666666668,25.6714,0
Middle East,1,3,23,45575,23,3,4,262,5,28,455,4,3352,18.0,24.127771428571428,21.371394282285376,33.47877142857143,19.58166666666667,23.7262,0
Asia-Pacific,5,1,9,36494,17,10,2,2152,7,7,962,6,7820,51.8,26.096733333333333,16.63987827354164,35.46594285714286,14.570999999999998,28.300533333333334,1
Developed Economies and EU,2,8,14,34429,57,2,1,6098,1,33,160,12,9203,12.0,24.529133333333338,23.154015401540153,19.796790476190477,13.373,14.430400000000004,0
Latin America and the Caribbean,1,8,10,39271,63,7,5,541,6,51,503,19,984,18.0,35.46650476190476,26.580829511522587,7.599761904761905,17.18666666666667,37.974333333333334,0
Latin America and the Caribbean,3,7,19,24979,39,5,3,3350,4,45,556,4,8505,13.1,23.774609523809527,20.18949037760919,27.41681904761905,12.703000000000001,33.47253333333333,0
Africa,4,2,21,29270,61,8,2,7632,3,27,1260,14,739,12.0,22.776495238095237,15.057162859143059,27.913942857142853,12.291333333333334,25.835866666666668,1
Central and South-Eastern Europe and CIS,1,4,23,12007,61,10,3,6779,2,20,290,28,2962,8.5,14.50118095238095,22.051948051948052,33.93694285714286,2.2653333333333334,22.635,0
Asia-Pacific,5,1,15,42604,16,6,2,5178,7,47,1034,25,3396,13.1,25.555257142857148,19.725643992970728,34.36618095238095,17.922666666666665,35.6394,0
Asia-Pacific,3,10,6,31127,40,4,2,5971,6,36,1224,4,6187,46.9,34.367666666666665,25.451973768805452,22.26422857142857,14.234666666666667,9.867266666666666,0
Latin America and the Caribbean,5,3,18,28068,27,6,3,903,5,48,273,5,3730,12.0,28.76152380952381,20.893975111796898,22.520266666666664,16.56066666666667,25.3768,1
Central and South-Eastern Europe and CIS,5,8,15,17361,58,3,5,7455,7,41,900,38,4030,46.9,35.157047619047624,16.293029302930293,34.824123809523805,14.728333333333335,21.7672,0
Asia-Pacific,3,8,7,18341,46,9,3,919,3,22,1458,38,4238,8.5,23.6929619047619,10.684068406840685,25.655076190476194,15.372333333333335,28.073133333333335,0
Central and South-Eastern Europe and CIS,4,2,7,49629,41,10,5,7581,8,44,1336,12,324,8.5,42.290247619047626,13.99194205134799,37.566609523809525,10.777333333333333,27.6972,1
Middle East,3,7,4,44723,29,6,2,864,9,1,893,21,3016,51.8,25.87149523809524,23.45543125741146,35.476885714285714,9.66,17.052000000000003,0
Developed Economies and EU,1,3,9,3850,62,10,3,816,4,39,361,11,7348,12.0,22.049180952380954,10.679439372508682,31.528438095238098,23.13866666666667,11.455133333333333,0
Africa,5,10,8,32613,57,8,2,461,10,21,784,13,2347,12.0,31.55377142857143,13.125169659823127,30.682666666666663,8.913333333333334,14.8166,0
Central and South-Eastern Europe and CIS,2,4,24,14597,36,9,2,812,2,44,943,4,3623,8.5,28.27470476190476,13.072235795008075,27.560828571428576,11.738999999999999,26.11626666666667,0
Africa,3,10,20,26162,16,9,5,5107,7,9,475,36,4131,46.9,22.27974285714286,26.726301201548726,20.328314285714285,16.144000000000002,23.692866666666667,1
Central and South-Eastern Europe and CIS,2,8,12,49524,10,6,4,867,8,12,1000,22,4354,8.5,21.242438095238096,27.192362093352195,18.24624761904762,9.488000000000001,34.31493333333333,0
Developed Economies and EU,2,10,22,8642,32,9,3,145,2,12,838,8,863,18.0,26.27995238095238,19.016073035875017,23.307447619047622,15.103333333333335,23.872200000000003,0
Middle East,5,7,7,2299,66,1,3,591,8,13,617,17,7434,51.8,26.801800000000004,23.984369865557984,19.194428571428574,7.171000000000001,23.181266666666666,0
Middle East,1,5,3,30676,35,2,1,8020,6,1,718,10,2165,46.9,39.394533333333335,21.580372322946584,30.016495238095242,16.907666666666668,29.233533333333334,0
Developed Economies and EU,2,9,14,34075,37,10,3,4840,5,20,1162,2,4627,46.9,32.84219047619048,19.98919891989199,32.428942857142864,8.531333333333334,19.996466666666667,0
Developed Economies and EU,2,2,16,45758,13,8,2,7848,2,3,1268,31,4725,46.9,28.109304761904763,16.973311616875975,27.51408571428572,15.717666666666666,20.239000000000004,0
Asia-Pacific,5,4,24,23159,12,10,3,6745,10,32,187,35,6279,51.8,23.648085714285713,18.41058391553441,25.666066666666666,12.72,24.382133333333332,0
Latin America and the Caribbean,4,6,22,45028,66,5,4,4532,1,13,717,31,5144,8.5,30.044485714285717,15.915720143442918,25.530161904761904,6.355666666666666,15.906466666666669,1
Central and South-Eastern Europe and CIS,3,3,14,44012,34,2,5,7898,2,1,294,17,6019,8.5,41.394742857142866,31.192447816210194,30.039380952380952,18.953333333333333,15.477600000000002,0
Developed Economies and EU,3,9,1,37222,45,7,1,9819,3,39,1118,14,3729,46.9,22.298085714285715,11.801394425156802,30.48159047619048,17.489666666666672,31.819466666666667,0
Latin America and the Caribbean,3,1,5,11770,21,5,3,320,2,43,761,33,3214,13.1,28.92954285714286,18.883302615975882,22.108666666666664,22.41466666666667,25.861066666666666,0
Africa,3,3,12,20793,59,8,4,174,1,7,6,13,5325,12.0,28.38146666666667,25.74223136599374,22.52695238095238,12.077666666666664,22.285600000000006,0
Africa,4,6,7,27103,15,6,3,840,7,27,1242,5,4184,13.1,26.62964761904762,22.181561013244185,27.56599047619048,9.861666666666666,28.643,0
Middle East,3,8,2,43597,62,2,4,5601,10,42,429,20,8367,18.0,24.718400000000003,25.692597831211692,28.238514285714285,14.28566666666667,33.5878,0
Africa,2,1,23,41579,56,7,2,7177,6,11,690,17,5734,46.9,34.28451428571429,10.706370637063706,32.98448571428572,19.915000000000003,23.431066666666666,0
Africa,5,3,16,43783,27,8,4,6630,6,11,726,4,4357,13.1,28.530228571428573,21.998628434271996,27.780361904761907,12.078666666666667,36.419133333333335,0
Central and South-Eastern Europe and CIS,2,8,12,43393,20,5,5,199,5,22,143,5,2700,13.1,35.89932380952381,16.674753189604672,35.00426666666667,16.092666666666666,38.29966666666667,0
Asia-Pacific,5,7,4,30071,15,7,3,8579,7,2,891,26,7479,12.0,33.28451428571428,17.834297715485835,30.817571428571434,5.554,26.452666666666673,0
Middle East,2,5,1,10773,57,8,3,537,6,13,124,9,6840,12.0,29.352019047619056,18.883459774548882,22.60939047619048,6.343,36.84693333333334,0
Latin America and the Caribbean,3,2,12,1032,12,3,3,223,1,3,541,24,711,13.1,15.465952380952382,17.11999771405712,29.6692,17.91866666666667,22.994533333333337,0
Latin America and the Caribbean,5,7,13,35062,43,1,4,235,4,41,714,20,3901,12.0,27.512790476190478,20.294958067235296,36.173695238095235,17.672666666666668,26.0104,0
Developed Economies and EU,5,9,24,37910,53,8,1,785,5,54,1426,35,7620,13.1,38.42478095238096,27.844370151300847,22.919342857142855,21.161000000000005,16.914666666666665,1
Middle East,1,2,5,47762,17,5,4,110,2,36,1330,20,6518,13.1,34.36634285714286,17.83659794550884,20.36607619047619,21.909,18.64326666666667,0
Asia-Pacific,1,7,14,11420,62,5,5,701,10,40,340,35,4413,12.0,30.23324761904762,11.184804194705185,25.341342857142855,14.826999999999998,26.97166666666667,0
Developed Economies and EU,5,4,1,42233,50,4,1,6085,10,51,1156,27,5478,13.1,28.91087619047619,18.415255811295417,30.37281904761905,15.958,24.480066666666673,0
Asia-Pacific,4,5,19,44542,23,6,5,363,10,3,1137,10,9224,12.0,27.650342857142856,20.222807995085223,32.36042857142857,18.810333333333336,21.314466666666668,0
Middle East,1,9,7,6214,16,5,4,203,10,55,673,34,9144,18.0,27.184942857142858,24.038160958953043,22.18857142857143,15.885666666666667,19.076066666666666,0
Developed Economies and EU,3,9,11,2332,43,5,3,4190,1,57,1122,13,5330,18.0,26.391323809523804,26.43871530010144,28.199952380952382,13.613333333333333,27.92613333333333,0
Developed Economies and EU,3,4,23,5942,52,5,5,503,7,36,656,27,3129,13.1,35.968990476190484,24.743917248867746,22.258504761904764,15.832333333333334,32.266133333333336,0
Africa,3,10,3,48993,58,8,3,7099,9,18,373,20,6892,12.0,23.02431428571429,13.377666338062378,32.92478095238096,15.460666666666667,33.82546666666668,1
Asia-Pacific,3,8,22,11918,41,3,3,2435,5,43,12,9,9618,8.5,15.235857142857146,21.082408240824087,29.507371428571428,21.183000000000003,32.77393333333334,0
Central and South-Eastern Europe and CIS,3,1,7,15641,35,2,4,452,6,41,279,12,5203,13.1,27.215961904761905,20.976083322617974,19.151638095238095,9.176666666666668,26.316466666666667,0
Asia-Pacific,2,4,13,20169,43,4,4,5678,4,40,875,21,2601,12.0,29.63237142857143,15.352306659237355,24.495847619047623,4.379,31.145733333333336,0
Latin America and the Caribbean,4,3,3,19972,50,6,5,748,3,4,840,17,5015,51.8,35.65133333333333,27.71224265283671,30.32986666666666,19.253,28.48726666666667,0
Central and South-Eastern Europe and CIS,3,1,5,5508,22,5,5,955,8,41,1137,24,6623,18.0,30.45281904761905,31.537539468232545,26.135123809523815,8.652,21.87726666666667,0
Asia-Pacific,2,5,17,44556,27,6,5,338,7,48,1039,5,3510,51.8,25.185380952380953,17.288328832883288,36.60919047619048,22.964666666666666,31.918000000000003,0
Africa,1,6,23,45562,58,8,3,109,1,16,15,33,839,46.9,26.65604761904762,14.233023302330233,30.02630476190476,22.626,26.4694,0
Central and South-Eastern Europe and CIS,4,3,13,37655,58,3,2,352,5,16,1160,40,369,8.5,18.108447619047617,27.12798422699413,31.693895238095244,22.726,33.236000000000004,0
Africa,1,1,10,8902,69,9,5,1509,9,5,879,5,6696,12.0,33.222123809523815,17.254868343977257,32.61121904761905,13.274000000000003,29.022333333333332,1
Middle East,4,7,17,34680,62,5,3,123,5,24,1433,30,6849,12.0,28.87875238095238,13.22002200220022,25.63212380952381,9.176333333333334,37.518666666666675,1
Africa,4,1,3,2267,50,6,5,531,7,2,1127,34,8852,8.5,25.627895238095235,18.291829182918292,25.178238095238097,24.541333333333338,26.4996,1
Middle East,5,4,7,21205,41,4,4,519,6,15,452,23,4588,18.0,23.252866666666673,22.600388610289603,27.67509523809524,20.163666666666664,26.720533333333336,0
Middle East,2,2,10,30612,33,6,5,269,6,33,255,37,6480,18.0,25.65866666666667,21.240181160973243,26.708695238095242,13.401333333333335,20.275733333333335,0
Middle East,1,2,15,48263,57,5,1,9508,1,1,1049,33,275,51.8,40.23231428571428,21.92776420499193,27.542638095238097,10.237000000000002,27.999066666666668,0
Middle East,5,3,24,11744,28,2,1,5393,4,53,432,15,9291,13.1,25.367885714285716,25.314088551712317,35.09674285714286,10.522,28.368733333333335,1
Developed Economies and EU,5,6,3,7765,10,5,5,344,9,34,1211,30,2098,12.0,20.71210476190476,19.43704370437044,29.657904761904767,12.133000000000001,21.896533333333338,1
Africa,3,5,14,4217,66,10,3,286,7,52,799,15,3889,18.0,30.94055238095239,18.855199805694856,27.308685714285712,11.588333333333335,22.702600000000007,0
Africa,4,10,2,46365,23,1,2,3633,6,52,906,17,4519,12.0,32.651580952380954,17.244495878159245,32.25081904761905,15.259,31.609400000000004,0
Central and South-Eastern Europe and CIS,2,2,15,10363,48,2,1,2711,10,34,581,5,4962,12.0,27.5942380952381,23.05699141342706,26.974895238095236,14.805000000000001,27.06866666666667,0
Middle East,4,2,16,45814,58,4,2,1249,2,6,1308,21,6060,18.0,15.57292380952381,23.152772420099154,23.858685714285716,16.310333333333336,26.309133333333328,0
Latin America and the Caribbean,2,1,16,34883,40,9,1,876,7,28,248,16,2795,12.0,21.161400000000004,21.94263712085494,19.960685714285713,19.073333333333334,16.804733333333335,0
Developed Economies and EU,2,3,12,39494,20,8,4,9365,10,49,93,30,5262,18.0,31.162866666666666,23.178575000357178,16.1116,18.894333333333336,25.36713333333333,0
Africa,3,1,15,24182,58,6,2,5109,8,58,1468,37,3311,18.0,23.811580952380954,22.67089566099467,32.06622857142858,18.47666666666667,34.01506666666667,0
Africa,3,2,12,40378,46,7,5,3618,7,39,465,27,2822,51.8,30.363533333333333,19.976154758332974,32.96893333333333,11.618333333333334,35.9438,0
Asia-Pacific,1,5,7,36422,50,7,4,861,6,26,903,7,8819,8.5,26.37539047619048,17.10895375251811,36.4964,20.699,17.4736,0
Asia-Pacific,2,10,19,6390,14,5,1,987,4,39,591,31,4001,18.0,23.029028571428572,17.546054605460547,28.455257142857143,10.605666666666668,25.729866666666673,0
Middle East,2,9,5,26811,19,5,3,276,9,11,540,15,4953,13.1,26.350742857142855,7.286871544297288,33.50966666666667,20.140333333333334,29.309800000000003,0
Asia-Pacific,3,10,24,16487,19,5,1,4342,9,24,1216,16,4086,13.1,17.6838,26.25698284114126,24.449885714285717,20.042333333333335,31.8516,1
Middle East,3,1,22,48607,47,4,4,6174,1,14,1368,8,8385,13.1,18.786628571428572,18.760076007600762,22.11549523809524,14.983333333333334,24.654866666666667,1
Latin America and the Caribbean,4,10,1,42178,51,5,3,132,8,1,655,25,2517,13.1,32.63636190476191,24.203806094895207,31.3064380952381,16.049000000000003,23.607333333333337,0
Middle East,2,4,2,10936,22,4,4,615,4,35,874,23,1017,13.1,33.93850476190477,22.23883816953124,24.59326666666667,13.449333333333332,31.578600000000005,0
Developed Economies and EU,5,3,19,2319,39,4,5,7810,4,59,275,35,6382,8.5,14.991152380952382,25.456717100281455,34.593876190476195,10.664000000000001,28.969333333333335,0
Latin America and the Caribbean,4,3,7,18311,66,8,5,3228,4,16,960,2,6876,46.9,24.608399999999996,25.57355735573557,25.522085714285716,13.609666666666667,32.723933333333335,0
Latin America and the Caribbean,4,2,1,14608,48,7,4,6097,4,21,539,29,6980,18.0,24.17679047619048,38.78713585644279,28.2432,12.675,27.0264,0
Asia-Pacific,4,6,19,27187,43,3,1,111,7,23,326,7,8082,51.8,13.170257142857142,13.51952338090952,26.91386666666667,17.416666666666668,38.0882,0
Central and South-Eastern Europe and CIS,2,7,1,40366,63,8,1,3082,3,55,993,1,4841,8.5,21.276285714285716,21.891932050347897,22.2036,20.12066666666667,27.09953333333333,0
Asia-Pacific,4,4,12,11865,51,1,4,7321,10,45,1234,30,1839,12.0,27.044676190476192,17.622562256225624,23.63240952380952,15.408,27.513133333333332,0
Middle East,3,1,3,23323,29,10,2,8980,8,15,689,7,264,18.0,20.711161904761905,30.496592516394493,32.58617142857143,20.772333333333332,32.33626666666667,0
Middle East,1,7,20,11025,48,3,2,5767,3,41,1196,18,1967,8.5,23.05552380952381,16.05879159344506,24.93564761904762,11.476000000000003,37.903800000000004,1
Middle East,2,2,17,3261,59,3,1,542,1,16,500,16,3121,8.5,32.22499047619047,16.08162244795908,27.58557142857143,8.727000000000002,25.527266666666666,0
Middle East,3,4,4,30744,42,4,1,1184,10,46,158,32,5174,46.9,39.416399999999996,12.712442672838714,25.929676190476194,11.280333333333333,20.569733333333335,0
Latin America and the Caribbean,3,10,17,31494,11,3,5,507,9,16,148,23,3837,46.9,31.63987619047619,16.00832940436901,22.626419047619052,12.189333333333336,30.21526666666667,0
Developed Economies and EU,5,2,22,24531,68,7,2,642,6,55,18,16,8057,13.1,26.533342857142856,14.756447073278759,21.004714285714286,24.06066666666667,28.599200000000003,1
Africa,1,5,11,35053,18,1,2,8962,5,25,743,27,7111,51.8,31.398009523809527,14.591059105910595,26.825161904761906,3.8056666666666668,29.6186,0
Latin America and the Caribbean,5,10,15,14282,26,5,5,1557,8,60,888,12,3232,18.0,27.154809523809526,15.955781292414958,22.677571428571426,11.053666666666667,16.29606666666667,0
Central and South-Eastern Europe and CIS,2,1,24,2713,22,1,5,415,7,17,736,34,97,46.9,40.24661904761905,20.349034903490352,15.74477142857143,18.078666666666667,13.9506,0
Asia-Pacific,3,6,1,44538,25,7,3,225,8,44,846,37,7388,13.1,20.91507619047619,29.478047804780477,24.896904761904757,10.699666666666666,19.617800000000003,1
Asia-Pacific,1,6,12,33976,45,8,4,555,4,17,1214,38,1655,18.0,29.414866666666672,23.13858528710014,30.483238095238097,8.654666666666667,25.3986,0
Asia-Pacific,1,10,3,4517,22,3,2,7708,8,35,603,39,2083,51.8,28.33335238095238,13.842084208420843,38.92931428571429,14.133666666666667,33.0026,0
Africa,5,9,18,9959,54,10,5,978,3,7,1466,21,1583,8.5,24.512419047619048,18.203491777749203,34.07477142857143,19.949333333333332,34.6414,0
Developed Economies and EU,3,6,18,31123,21,2,1,6840,5,44,491,13,4226,12.0,30.225247619047625,23.13162744845913,23.381038095238093,3.176333333333333,21.469933333333337,0
Asia-Pacific,1,10,14,13399,30,6,3,9705,4,10,417,5,1296,18.0,37.13070476190477,23.66723815238667,15.570695238095238,12.629333333333333,26.58013333333333,0
Latin America and the Caribbean,3,6,24,12945,50,7,5,2794,9,11,453,1,4035,51.8,28.324247619047622,19.45320246310346,27.267161904761906,22.363666666666667,23.2254,1
Central and South-Eastern Europe and CIS,2,4,5,23648,28,7,5,1891,1,34,100,20,6701,46.9,31.73199047619048,10.225122512251227,30.371961904761907,14.86266666666667,31.032799999999998,1
Developed Economies and EU,2,9,22,48722,47,10,4,3037,1,37,1261,10,3689,46.9,33.58947619047619,20.20852085208521,31.910409523809523,13.964000000000002,35.441266666666664,1
Developed Economies and EU,5,7,6,8241,65,8,2,2769,5,23,244,25,8552,51.8,27.823180952380955,20.85794293715086,23.310828571428573,10.654333333333332,29.366666666666667,0
Asia-Pacific,5,8,24,27197,35,10,4,498,2,31,252,1,3221,8.5,22.943400000000004,24.505007643621504,35.82270476190476,10.295000000000002,26.264000000000003,0
Latin America and the Caribbean,3,4,21,18545,50,7,5,9784,1,18,1260,3,3463,18.0,23.504199999999997,23.883088308830885,25.834457142857143,21.328999999999997,25.77686666666667,0
Central and South-Eastern Europe and CIS,3,1,20,7083,33,4,3,786,9,10,246,28,2070,13.1,17.235228571428575,9.391510579629392,31.54544761904762,15.209000000000003,25.623466666666666,0
Asia-Pacific,4,10,7,39440,24,5,3,750,4,33,122,30,9943,18.0,31.140171428571428,15.675753289614677,28.443676190476193,20.12666666666667,23.736733333333337,0
Africa,3,1,22,44882,54,1,1,1717,3,25,156,37,80,12.0,20.135,17.087323018016086,24.841761904761906,13.452333333333332,25.078333333333337,1
Middle East,4,6,3,9009,37,1,2,496,8,9,17,28,9577,18.0,28.2294,25.03180318031803,19.24112380952381,19.867,29.449200000000005,0
Africa,3,6,24,29955,63,3,2,2751,3,12,954,29,2782,12.0,28.531733333333335,17.53483919820554,24.92544761904762,9.847666666666667,33.4924,0
Middle East,4,9,7,19728,36,3,4,2459,3,59,102,6,8377,8.5,30.374209523809526,11.532581829611532,30.72539047619048,25.413999999999998,35.50273333333334,1
Africa,2,2,18,21090,22,5,2,2557,5,16,1077,9,8117,46.9,30.056085714285715,14.273655937022275,32.49565714285715,16.033,32.24426666666667,1
Central and South-Eastern Europe and CIS,5,4,18,43010,55,10,2,981,6,9,511,24,6689,12.0,37.89377142857143,21.41932764705042,27.43597142857143,6.892333333333333,29.9202,0
Middle East,4,4,8,43854,60,6,1,499,3,40,512,14,2667,46.9,22.845971428571428,29.86432929007187,21.98535238095238,13.164000000000001,23.334533333333336,1
Central and South-Eastern Europe and CIS,4,5,18,26751,29,9,2,3753,6,52,410,3,5490,13.1,28.639666666666663,19.184489877559187,28.103561904761904,17.669,28.053466666666665,0
Latin America and the Caribbean,4,9,9,10798,64,9,4,904,6,13,132,32,5026,12.0,20.714123809523812,14.296029602960298,29.902180952380952,20.050666666666668,31.581133333333337,0
Middle East,5,2,12,27514,54,10,4,986,7,31,647,18,6477,8.5,16.61617142857143,20.668752589544674,20.90032380952381,22.712333333333333,24.146066666666666,1
Developed Economies and EU,3,1,11,30883,43,3,4,4549,4,33,714,19,2897,18.0,31.37606666666667,33.26345491692027,36.56713333333334,9.425,28.894066666666667,0
Middle East,4,3,8,37692,41,10,4,3294,5,31,676,14,8077,13.1,14.684914285714287,13.951466575228952,27.852057142857138,7.2973333333333334,24.28506666666667,0
Central and South-Eastern Europe and CIS,5,6,4,9115,19,9,3,234,4,15,1282,24,5996,51.8,30.494571428571437,16.912348377694915,13.573923809523809,16.753666666666668,20.674400000000002,1
Asia-Pacific,5,2,21,18296,41,7,5,804,9,55,1385,8,8165,51.8,29.33494285714286,14.876459074478877,34.507285714285715,14.745333333333333,8.14626666666667,0
Developed Economies and EU,1,8,12,2001,68,3,5,7936,8,31,472,22,4636,18.0,21.43459047619048,14.61767605331962,31.796514285714288,21.936999999999998,28.148133333333337,1
Developed Economies and EU,1,8,6,38646,40,10,4,7802,6,22,1378,23,389,8.5,37.15172380952381,11.493206463503494,26.571257142857146,8.943333333333333,24.220066666666664,0
Africa,1,8,19,4966,69,2,1,9684,8,3,534,1,238,8.5,35.625552380952385,7.348349120626349,27.34022857142857,15.81366666666667,20.038133333333334,1
Latin America and the Caribbean,1,4,19,2458,64,1,1,4429,6,46,1437,31,1670,46.9,24.73446666666667,25.848370551340853,21.548819047619048,13.181000000000004,26.346400000000003,0
Asia-Pacific,5,2,9,41819,12,2,4,870,7,2,218,36,5229,13.1,26.84137142857143,20.614561456145616,36.736895238095244,12.583333333333332,25.590533333333337,0
Developed Economies and EU,2,4,12,46030,69,3,4,526,2,19,1149,37,5833,51.8,24.358066666666673,17.83052590973383,22.92673333333333,17.663333333333334,17.79966666666667,0
Central and South-Eastern Europe and CIS,3,8,21,38377,11,1,5,7474,8,38,748,19,2286,51.8,30.899895238095244,35.73018730444473,20.87237142857143,9.353,21.582066666666666,0
Developed Economies and EU,4,7,19,14266,38,9,5,220,4,41,478,11,5249,46.9,36.45653333333333,22.80526624090981,15.095980952380955,18.445,34.1122,0
Central and South-Eastern Europe and CIS,1,6,23,7301,19,6,1,2807,10,5,1312,15,1802,8.5,38.792161904761905,30.83514065692284,37.41050476190476,15.587666666666667,30.281266666666667,0
Developed Economies and EU,5,5,3,35525,49,4,5,1150,10,35,955,19,4821,51.8,22.569485714285715,10.564370722786565,30.986066666666673,10.437333333333335,35.160066666666665,0
Africa,4,3,2,36397,53,8,5,448,5,24,468,6,1448,18.0,32.44384761904762,19.5983741231266,30.71816190476191,25.815666666666665,16.028266666666667,0
Central and South-Eastern Europe and CIS,4,5,1,23713,32,5,5,6871,2,54,726,23,746,12.0,15.659057142857144,21.779206492077783,23.887266666666665,10.057666666666668,24.6984,0
Latin America and the Caribbean,4,1,5,49530,30,7,1,935,6,18,436,34,4346,51.8,42.98761904761905,29.637463746374635,16.99032380952381,15.977666666666668,34.93793333333334,0
Developed Economies and EU,2,5,19,21921,64,6,4,5820,4,11,1235,12,2578,51.8,38.70856190476191,22.304516165902307,30.07069523809524,22.304666666666666,28.59246666666667,0
Latin America and the Caribbean,2,5,12,32710,16,3,3,760,9,55,192,22,3503,18.0,33.61987619047619,29.714614318574718,27.60792380952381,7.460666666666667,26.553733333333334,0
Latin America and the Caribbean,1,7,14,15291,31,3,3,112,7,30,295,2,9566,13.1,29.555057142857144,22.984069835554987,13.319152380952382,11.205000000000002,32.55066666666667,0
Asia-Pacific,1,5,13,1876,16,8,5,3490,1,39,164,37,1767,13.1,20.777771428571434,21.522852285228524,23.449571428571424,13.338999999999999,19.177733333333336,0
Middle East,4,8,1,1992,46,5,1,959,3,38,635,27,4101,8.5,27.276285714285713,23.403497492606405,17.268066666666666,9.183000000000002,20.550333333333338,0
Africa,5,10,12,34398,44,1,1,9501,2,16,1067,37,4363,13.1,43.83587619047619,16.552526681239556,31.5288380952381,21.837333333333337,31.1404,0
Developed Economies and EU,5,1,20,15649,34,7,4,310,1,47,384,7,2733,46.9,17.808523809523813,22.192804994785195,27.600038095238094,17.12266666666667,14.721933333333334,0
