Location,Hygiene,Micromanagement,Working Hours,Salary,Age,Infrastructure,Food Quality,Incentives,Family Size,Experience,Share Price,Attrition,Contract Workers,Location_Score,Internal_Audit,External_Audit,Fin_Score,Loss_Score,Past_Score,IsUnderRisk
Asia-Pacific,4,2,10,639,45,9,2,4454,4,15,960,40,6833,46.9,16.261876190476187,15.386510079579384,28.932695238095235,15.446666666666667,21.717,0
Africa,5,3,2,13596,57,7,2,5606,9,9,14,2,393,8.5,33.471000000000004,26.02827425599703,22.956542857142857,22.28366666666667,25.50953333333334,0
Developed Economies and EU,3,2,15,13708,54,6,1,686,6,2,1220,40,8417,51.8,35.57824761904762,17.529581529581527,20.49112380952381,18.60166666666667,17.9708,0
Middle East,2,7,19,22403,64,8,2,2096,9,44,488,26,4380,12.0,28.165628571428574,22.366508079379365,25.672085714285714,10.741666666666667,40.122600000000006,0
Middle East,5,9,9,39118,26,9,4,7335,7,1,170,5,5712,18.0,14.847904761904761,21.713914248567715,25.048371428571432,5.5523333333333325,20.435666666666666,0
Asia-Pacific,5,4,10,26071,44,5,4,9298,5,14,1199,27,9190,51.8,30.61591428571429,19.774606032031773,27.344876190476185,22.298333333333336,21.527266666666666,0
Central and South-Eastern Europe and CIS,3,2,17,30702,59,2,2,9887,10,36,173,3,7093,8.5,35.59053333333333,24.739745403111737,32.313476190476194,13.670666666666667,19.469400000000004,1
Central and South-Eastern Europe and CIS,1,2,15,41488,18,3,3,363,5,12,1240,16,2182,18.0,19.928409523809528,9.30918806166331,23.09017142857143,7.174000000000001,20.4486,0
Middle East,1,1,15,31897,14,7,2,8795,2,57,526,10,6148,12.0,42.047533333333334,28.303058877316307,19.718857142857143,8.671333333333333,21.53286666666667,0
Developed Economies and EU,2,10,19,30827,65,2,2,927,1,29,709,36,5154,51.8,21.68797142857143,23.5995742431386,41.35405714285715,22.527333333333335,23.366866666666667,0
Latin America and the Caribbean,3,2,8,9518,38,10,1,8299,9,50,856,12,2717,51.8,33.47850476190477,23.16880259454517,24.102866666666667,19.64766666666667,27.93273333333334,0
Central and South-Eastern Europe and CIS,4,7,6,389,56,10,2,1302,7,24,830,5,918,13.1,24.156352380952384,23.133641935622133,37.91817142857143,13.934333333333335,24.329533333333334,0
Asia-Pacific,1,4,3,22400,56,2,2,1135,3,56,1164,9,663,46.9,41.41148571428572,17.753689654679757,16.86676190476191,16.603666666666665,20.71466666666667,0
Developed Economies and EU,5,9,24,2581,53,9,2,3046,2,59,276,1,5380,51.8,15.479714285714286,18.92930721643593,37.8596,9.147,12.918133333333333,0
Latin America and the Caribbean,2,3,20,28651,65,10,2,601,8,4,1439,10,8887,18.0,26.86053333333333,14.647150429328647,23.344104761904767,21.467999999999996,32.409333333333336,0
Asia-Pacific,2,2,1,42430,42,3,5,781,2,45,789,33,6243,46.9,28.646971428571433,24.324832483248322,39.87119047619048,5.300333333333333,31.585066666666673,0
Developed Economies and EU,5,4,10,20803,31,7,1,9400,10,31,610,14,5442,18.0,31.70877142857143,12.603588930321605,24.952009523809526,13.88,37.02266666666667,1
Developed Economies and EU,3,6,19,2901,33,4,2,1322,6,1,209,22,2368,51.8,40.38427619047619,16.475361821896474,26.100133333333336,14.679,22.90726666666667,1
Developed Economies and EU,2,4,3,3816,53,6,5,913,10,23,524,38,6766,51.8,14.900695238095238,14.735287814495734,17.884076190476193,12.899000000000003,34.68526666666667,0
Middle East,1,8,23,41129,60,7,4,633,7,50,695,6,9277,12.0,23.16438095238095,15.678882173931683,20.81164761904762,8.341999999999999,24.492533333333334,1
Developed Economies and EU,5,5,15,23371,23,1,5,805,2,22,985,12,1626,12.0,27.664819047619048,12.339348220536342,25.749295238095236,22.329333333333334,34.754400000000004,0
Central and South-Eastern Europe and CIS,1,2,10,31431,66,9,3,8817,6,42,673,12,9159,51.8,35.82717142857143,21.223493777949223,27.110323809523813,18.228333333333335,27.209800000000005,0
Latin America and the Caribbean,5,2,18,10566,69,10,5,775,8,47,293,40,4606,8.5,32.08493333333334,24.760761790464763,27.099295238095237,6.903333333333333,24.146666666666665,0
Latin America and the Caribbean,2,8,5,15117,60,8,1,435,2,13,919,6,7647,46.9,26.29134285714286,11.911619733401913,24.721038095238097,16.074333333333335,23.725133333333336,0
Middle East,1,10,3,31464,20,8,2,483,1,16,671,27,4796,51.8,38.157761904761905,17.342348520566343,32.70989523809524,9.975000000000001,26.318933333333337,0
Latin America and the Caribbean,5,1,4,22878,63,1,4,437,10,32,85,21,6975,18.0,25.97040952380953,16.595373823096597,33.32927619047619,24.825333333333337,17.609600000000004,0
Developed Economies and EU,4,1,6,48149,56,4,4,814,2,59,974,33,7885,13.1,25.27057142857143,16.37985227094138,24.17404761904762,12.832333333333331,22.5928,0
Latin America and the Caribbean,5,6,8,32667,63,5,4,931,10,37,1359,16,5559,46.9,20.499400000000005,21.782792564970784,26.22929523809524,22.28933333333333,40.971333333333334,0
Africa,2,2,4,18218,30,6,2,835,8,45,1087,37,9694,51.8,33.04031428571429,21.862086208620866,24.215209523809524,14.886333333333331,24.01246666666667,0
Africa,4,4,18,31294,39,3,5,262,5,42,1374,5,3657,12.0,24.68113333333333,25.137642335662143,24.160266666666665,12.467333333333332,34.39026666666667,0
Developed Economies and EU,2,10,9,26033,28,6,3,119,9,3,1128,5,7294,46.9,24.116609523809522,13.426042604260427,21.790419047619046,10.561000000000002,26.01613333333334,0
Africa,4,2,14,35290,36,9,4,1073,10,35,1429,6,3637,18.0,24.72620952380953,14.142485677139144,14.529828571428569,12.977333333333336,24.827733333333335,0
Latin America and the Caribbean,5,5,9,49775,21,1,3,140,8,38,1322,31,689,12.0,18.01297142857143,15.593587930221597,38.33826666666667,15.589333333333332,28.719666666666672,0
Central and South-Eastern Europe and CIS,3,4,13,14635,60,1,2,4925,1,14,700,19,3906,18.0,18.290714285714284,28.874530310173874,29.789161904761908,13.904333333333335,21.206466666666667,0
Africa,3,7,7,15304,64,4,4,9496,3,56,1261,10,2870,8.5,27.205695238095235,16.571614304287575,25.86431428571429,19.086333333333336,21.314933333333332,0
Africa,4,6,12,43658,26,2,4,6669,6,35,482,8,283,8.5,23.409133333333333,14.226336919406227,27.982028571428568,16.102000000000004,32.2944,0
Latin America and the Caribbean,3,6,7,1728,20,7,3,161,2,59,792,27,2976,12.0,31.91331428571429,23.84739902561685,32.2758761904762,19.189,33.70093333333333,0
Asia-Pacific,4,9,3,46756,19,5,1,991,2,11,76,31,1701,51.8,21.842904761904762,21.28650007857929,39.644961904761914,10.756666666666666,21.4472,0
Developed Economies and EU,3,6,9,24863,13,8,3,809,5,47,1208,16,6204,51.8,23.7332380952381,21.062320517766064,26.026142857142858,4.794333333333334,24.016333333333336,0
Latin America and the Caribbean,3,5,19,33627,69,4,2,336,8,38,766,11,9845,18.0,26.885628571428573,20.21817896075322,12.091400000000002,6.0600000000000005,23.702800000000003,0
Latin America and the Caribbean,1,6,18,17931,55,7,2,122,5,2,1294,40,6712,18.0,30.449200000000005,19.763176317631764,36.03445714285714,4.115666666666668,22.015066666666662,1
Developed Economies and EU,1,1,15,39937,36,9,4,905,4,15,92,1,1479,8.5,31.966647619047624,25.782421099252783,24.683209523809523,19.676333333333336,31.632866666666665,0
Middle East,3,10,3,1922,46,9,4,4760,8,25,233,6,3533,51.8,32.50448571428572,21.4955638420985,25.925619047619048,12.148,22.389533333333333,1
Developed Economies and EU,2,6,10,37075,31,9,4,286,2,38,349,39,7644,8.5,31.388380952380952,17.34919206206335,43.50749523809523,11.096,33.92293333333334,1
Asia-Pacific,3,9,4,45174,33,6,3,5501,5,27,347,8,8316,51.8,29.855028571428573,17.912462674838913,18.680609523809526,18.637666666666668,23.723533333333336,1
Asia-Pacific,3,6,3,10324,10,10,1,771,7,52,1108,40,1609,46.9,31.958761904761907,10.280656637092282,27.69258095238095,16.34133333333333,28.9512,0
Latin America and the Caribbean,1,8,1,18741,58,7,1,312,2,57,1178,18,5636,13.1,17.411390476190476,15.020159158773023,28.234066666666667,9.476666666666667,27.388,0
Middle East,4,3,21,13423,51,6,3,311,2,8,1028,27,567,46.9,29.59835238095238,27.374880345177377,29.24462857142857,12.709333333333333,29.888533333333335,0
Developed Economies and EU,5,9,22,26404,24,3,4,630,7,31,1119,14,7080,46.9,27.6305619047619,13.060791793465063,24.955019047619047,23.099666666666664,25.1354,0
Middle East,4,3,6,10511,68,8,4,2127,10,1,889,38,4019,12.0,19.02381904761905,33.15360107439316,19.986628571428575,19.333,25.207666666666668,0
Developed Economies and EU,3,8,16,23493,62,3,4,1399,2,36,626,23,2995,13.1,35.533257142857146,23.327504178989333,22.81992380952381,29.13,24.313266666666667,0
Asia-Pacific,1,9,9,28704,28,7,2,165,1,7,535,28,1852,51.8,29.828580952380957,28.199505664852197,20.103485714285718,19.248333333333335,16.6782,0
Developed Economies and EU,4,5,3,18456,18,10,3,1564,1,42,1097,29,1434,18.0,32.0334,21.399197062563402,25.289114285714287,17.984333333333332,18.868000000000006,0
Latin America and the Caribbean,1,1,23,29681,66,4,2,350,5,6,1311,1,6347,18.0,33.61312380952381,18.369965567985368,34.14653333333334,20.717,28.945533333333334,0
Africa,3,4,24,24799,49,1,3,5798,5,33,468,13,2456,13.1,28.181904761904764,21.48451988055949,31.61931428571429,8.759333333333332,17.20586666666667,0
Africa,4,2,9,8212,46,3,4,967,7,56,744,1,5795,12.0,23.255,19.785692854999787,34.57757142857143,18.549000000000003,29.515,0
Asia-Pacific,5,7,17,22280,38,2,1,9308,1,51,1188,28,8144,18.0,27.76632380952381,13.08763733516209,21.574733333333334,13.334999999999999,20.709666666666667,0
Developed Economies and EU,1,4,15,26731,19,1,5,120,5,19,173,2,2542,51.8,33.06789523809524,22.012786992985014,32.97306666666667,15.312333333333333,25.73526666666667,0
Developed Economies and EU,3,2,8,25098,16,1,4,6092,1,52,1131,33,1709,46.9,23.378161904761907,21.883531210263886,25.28995238095238,13.638333333333335,29.816399999999998,0
Africa,4,5,24,16993,31,7,1,376,9,28,30,16,9878,8.5,25.6666,22.254796908262257,21.767504761904767,22.41966666666667,27.410000000000007,0
Central and South-Eastern Europe and CIS,3,2,11,12955,15,8,1,7022,1,50,801,22,9775,12.0,33.232038095238096,13.84892774991785,25.089361904761905,12.075000000000001,37.20966666666667,0
Central and South-Eastern Europe and CIS,5,9,9,33344,10,10,5,866,8,17,1330,39,6699,18.0,27.687285714285714,26.015630134442013,29.21817142857143,5.649,24.785066666666665,0
Central and South-Eastern Europe and CIS,1,10,6,38949,58,7,3,945,3,7,1119,31,1524,13.1,18.457390476190476,30.843327189861846,23.17299047619048,23.034999999999997,36.452866666666665,0
Asia-Pacific,2,9,2,10337,52,5,4,708,7,50,375,5,8945,46.9,22.511666666666674,15.7007557898647,20.075914285714287,10.366333333333333,36.285133333333334,0
Developed Economies and EU,1,7,10,41035,47,8,1,316,1,60,1364,4,2689,13.1,25.05752380952381,17.972625834011975,29.6966,24.585333333333338,24.8556,0
Developed Economies and EU,5,9,6,38354,57,6,1,301,5,16,1281,33,3931,8.5,13.317695238095236,27.82535396396783,19.08576190476191,17.59,28.29893333333333,0
Africa,4,2,22,35858,10,10,4,433,8,38,1475,7,8210,13.1,27.938942857142862,14.094480876659096,17.167209523809525,20.191666666666666,26.84366666666667,0
Developed Economies and EU,2,4,24,32030,67,6,2,442,9,53,958,19,4047,13.1,31.13558095238096,23.76704813338477,26.918542857142857,17.241666666666667,27.505866666666673,0
Developed Economies and EU,1,9,10,19791,66,5,2,2816,8,12,1407,8,3865,18.0,34.26135238095238,16.012786992985014,17.36,13.048333333333334,29.456,0
Developed Economies and EU,2,7,14,39296,18,6,3,156,4,50,789,14,8653,18.0,18.640485714285717,20.46073178746446,31.890647619047623,15.078666666666669,11.544133333333335,1
Africa,4,3,4,35094,37,7,1,8018,7,52,453,7,3361,46.9,23.799009523809524,17.16837398025517,30.37111428571429,19.768,40.13353333333334,0
Middle East,4,10,9,1288,42,2,3,4489,4,21,798,28,7285,12.0,23.848657142857142,22.325461117540325,28.751685714285717,19.288333333333334,17.081533333333333,0
Central and South-Eastern Europe and CIS,2,6,1,15923,43,2,3,248,5,8,182,11,92,13.1,41.64228571428572,16.336376494792336,26.386904761904766,13.436,26.702600000000004,0
Middle East,5,3,6,22896,17,1,3,242,3,42,1087,38,2741,13.1,24.624514285714284,12.578372122926579,25.43110476190476,14.794333333333334,26.756666666666668,1
Developed Economies and EU,1,3,10,21968,40,2,3,683,6,35,1155,27,6398,8.5,27.885323809523815,19.266812395525267,24.68087619047619,13.514333333333337,40.07933333333333,0
Developed Economies and EU,4,4,15,36849,64,6,1,719,2,43,65,9,4204,46.9,26.71629523809524,22.081008100810084,34.31290476190476,23.57866666666667,29.538133333333338,0
Central and South-Eastern Europe and CIS,1,1,5,30755,27,7,2,4411,8,1,160,8,279,8.5,23.08773333333334,24.053948251968055,20.903533333333336,17.607333333333337,29.160933333333332,0
Central and South-Eastern Europe and CIS,2,9,4,10847,29,4,3,1764,5,44,959,15,7559,13.1,18.14104761904762,22.413569928421417,22.32423809523809,11.725333333333335,22.42986666666667,0
Latin America and the Caribbean,1,6,21,26322,26,7,4,1643,4,30,1409,4,7125,12.0,25.21869523809524,21.301987341591307,27.595523809523808,8.325666666666667,13.842533333333337,0
Central and South-Eastern Europe and CIS,1,1,20,37558,65,4,1,844,6,17,624,35,3744,8.5,32.82755238095238,17.583572642978584,31.66433333333333,15.824000000000002,34.4836,0
Latin America and the Caribbean,3,3,5,36039,41,7,4,5954,1,1,1346,28,9608,8.5,26.338238095238093,16.231180260883235,21.235542857142857,15.288333333333334,21.8378,0
Developed Economies and EU,3,2,23,34676,15,8,1,417,1,26,758,23,3783,51.8,26.720123809523816,21.586215764433586,16.748733333333334,13.380666666666666,25.189866666666667,0
Latin America and the Caribbean,1,9,10,47265,12,1,4,3902,2,30,381,25,2303,13.1,28.58876190476191,11.1004814767191,19.750466666666668,23.598333333333336,30.0946,0
Africa,2,5,21,10433,28,1,4,359,9,2,494,23,9956,18.0,33.36904761904762,20.74896061034675,16.27319047619048,18.692666666666668,26.942799999999995,0
Latin America and the Caribbean,3,4,24,3508,12,4,1,9524,4,55,518,6,3890,13.1,23.523647619047622,12.154258282971156,25.509695238095244,19.183666666666667,20.64073333333333,0
Developed Economies and EU,2,3,23,16925,53,6,1,3198,2,8,892,40,1973,8.5,33.21231428571429,17.502578829311506,22.94992380952381,10.183,30.10706666666667,0
Latin America and the Caribbean,4,3,8,47961,49,2,2,5153,10,54,121,7,8953,46.9,27.301828571428572,20.46670381323847,21.678952380952378,20.916666666666668,28.780733333333337,1
Africa,1,3,1,19629,22,7,5,912,1,32,456,8,7251,8.5,28.57531428571429,32.14681468146814,29.486238095238093,17.96,30.598733333333332,1
Latin America and the Caribbean,4,5,24,14393,40,3,5,200,9,24,1115,25,3561,13.1,29.43996190476191,23.619761976197616,25.414038095238094,2.379,27.215933333333336,0
Asia-Pacific,1,10,5,31843,34,9,2,1611,5,8,107,28,2278,13.1,23.386790476190477,14.085437115140085,29.056990476190474,15.522999999999998,32.5124,0
Latin America and the Caribbean,4,3,9,23129,47,7,5,966,7,2,502,4,1567,13.1,27.726780952380953,16.578743588644578,26.209961904761904,14.251666666666669,34.49060000000001,0
Middle East,3,10,21,47110,25,9,2,816,8,24,859,2,6603,12.0,32.13555238095238,26.95263812095496,26.354685714285715,8.362333333333334,19.22526666666667,1
Middle East,5,9,21,2957,13,1,1,804,4,56,103,34,5042,13.1,26.167895238095234,12.715071507150716,27.844161904761904,12.404333333333334,30.444933333333335,1
Latin America and the Caribbean,5,10,3,15445,15,6,4,5474,8,36,947,27,9190,51.8,26.18718095238095,25.388724586744388,20.881866666666667,7.045,17.558733333333336,0
Asia-Pacific,2,9,4,27425,37,5,3,798,1,28,681,36,9277,18.0,37.54714285714286,12.343191462003343,26.272790476190483,21.983333333333334,20.035733333333333,0
Africa,4,5,21,41819,29,6,2,4497,4,32,268,2,4341,12.0,17.8444,27.451888045947452,26.727066666666673,16.56366666666667,35.297866666666664,0
Middle East,2,6,3,7930,62,4,1,548,10,60,1500,32,82,51.8,22.777333333333335,28.089280356607087,24.34805714285714,19.957,27.465400000000002,1
Latin America and the Caribbean,3,3,20,36318,60,6,3,638,3,42,1063,20,3057,8.5,32.096647619047616,29.32977583472633,34.89220000000001,17.131333333333334,22.109066666666667,0
Central and South-Eastern Europe and CIS,4,9,9,35708,47,1,1,971,3,32,724,2,4864,46.9,36.52767619047619,15.46081751032246,23.39978095238095,12.654000000000002,28.958866666666665,0
Developed Economies and EU,4,4,10,49433,29,7,4,5315,8,57,59,39,3785,8.5,21.360495238095243,21.149800694355154,31.06834285714286,23.619666666666667,25.664666666666662,1
Middle East,5,7,10,8636,45,4,4,6516,3,41,1210,30,479,51.8,33.487161904761905,31.120026288343123,27.757285714285718,17.241333333333337,15.258666666666668,0
Central and South-Eastern Europe and CIS,5,7,5,18061,58,1,5,376,7,35,158,12,6004,18.0,33.42116190476191,21.0991670595631,33.646771428571434,15.261333333333335,27.71133333333334,0
Asia-Pacific,4,7,24,25962,52,7,2,401,10,37,409,35,299,51.8,23.075476190476195,14.762233366193763,26.40739047619048,16.691333333333336,24.602733333333333,1
Latin America and the Caribbean,4,8,7,22369,30,4,4,731,8,41,1490,10,8119,13.1,25.0164,18.502050205020502,33.122,10.174666666666669,21.262733333333333,0
Developed Economies and EU,2,1,7,15972,21,9,2,597,1,16,925,13,4865,13.1,19.559723809523813,20.423985255668427,14.210514285714288,13.778000000000002,28.177599999999998,0
Developed Economies and EU,5,3,16,11002,55,6,5,270,2,48,134,27,7950,12.0,31.04634285714286,23.45240238309545,13.629980952380953,3.2093333333333334,29.644200000000005,1
Asia-Pacific,4,10,4,27896,65,5,3,868,6,59,666,33,8283,51.8,22.3808,18.50736502221651,14.38389523809524,14.912666666666667,32.40186666666667,0
Middle East,3,5,9,28686,63,9,2,647,2,27,114,1,4424,13.1,28.095400000000005,19.326018316117327,33.17476190476191,13.735333333333333,37.97746666666667,1
Latin America and the Caribbean,5,3,15,27334,40,3,4,546,2,3,1314,32,4761,8.5,36.22957142857143,23.820767791064824,25.854142857142858,10.691,26.319133333333326,0
Developed Economies and EU,2,10,6,27430,46,7,2,1205,4,3,944,15,1965,46.9,36.94945714285714,18.855456974268858,27.45702857142857,8.743333333333334,30.676666666666662,0
Africa,2,5,9,17234,61,9,3,3992,2,6,456,31,5981,51.8,32.02005714285715,17.861457574328867,21.48232380952381,19.072666666666667,13.900866666666667,0
Central and South-Eastern Europe and CIS,2,6,12,29103,11,3,2,1103,6,18,564,29,7703,18.0,23.999504761904767,7.793607932221794,14.806438095238095,16.582666666666668,36.836600000000004,0
Asia-Pacific,2,3,7,3463,30,10,5,917,5,43,954,6,3098,18.0,23.623619047619048,16.892089208920893,24.20362857142857,17.488999999999997,29.35166666666667,0
Middle East,1,7,18,12690,12,8,2,8659,10,25,757,30,755,51.8,17.044152380952383,15.064635034932063,35.31659047619048,17.562666666666665,31.369466666666668,0
Central and South-Eastern Europe and CIS,4,3,22,5283,39,7,3,9239,9,60,1312,9,4618,51.8,15.614638095238098,17.056577086280058,31.350514285714286,12.891,27.36093333333333,0
Middle East,2,7,7,21597,45,9,4,1273,9,17,665,29,5458,18.0,24.187961904761902,13.802608832311805,24.039380952380952,20.444333333333333,26.287,0
Africa,4,3,22,49472,54,3,2,659,6,5,5,16,4296,12.0,35.526247619047616,26.50645064506451,21.127161904761905,20.332,27.03786666666667,0
Central and South-Eastern Europe and CIS,5,8,19,8507,42,5,5,5890,1,56,521,36,9645,51.8,21.59869523809524,15.534367722486534,23.448638095238096,16.176666666666666,12.766933333333332,1
Developed Economies and EU,3,3,1,40351,59,7,1,321,3,20,1309,24,2812,13.1,25.912580952380953,27.48896318203249,21.97762857142857,14.692000000000002,26.565,0
Developed Economies and EU,2,8,1,34093,61,2,5,2496,1,22,849,7,9818,46.9,28.240495238095235,9.970354178274972,36.90770476190476,21.78366666666667,40.76193333333333,0
Latin America and the Caribbean,3,10,5,587,60,9,5,8964,5,58,250,15,7372,13.1,27.902485714285714,17.61981912476962,27.802019047619055,10.304,13.726133333333332,0
Middle East,4,9,5,10676,15,5,5,9170,5,46,79,29,4002,46.9,28.756885714285712,12.875458974468875,31.484857142857148,14.572000000000001,19.153133333333336,0
Developed Economies and EU,5,5,4,20440,23,9,2,708,6,50,328,38,4323,46.9,27.661257142857142,18.352420956381355,25.90250476190476,20.662333333333336,16.743800000000004,1
Latin America and the Caribbean,4,7,13,43181,46,3,3,9397,8,15,675,22,910,18.0,24.835333333333335,20.202805994885203,37.55193333333334,12.449333333333335,21.242866666666664,0
Africa,1,2,11,24061,37,6,5,8458,9,1,802,30,8545,8.5,25.693028571428574,8.372665838012374,19.239057142857146,10.363,27.23686666666667,0
Central and South-Eastern Europe and CIS,1,6,14,33384,59,2,4,672,3,26,426,4,6462,12.0,32.34737142857143,16.44701613018445,29.693685714285717,11.754333333333333,22.6504,0
Africa,1,6,18,36276,27,10,3,813,3,52,81,9,9202,13.1,23.725590476190472,22.549454945494553,38.12896190476191,18.779333333333337,18.914533333333335,0
Africa,2,3,12,21542,23,5,1,8954,8,45,468,27,6115,13.1,14.15224761904762,15.30950237880931,24.378752380952385,16.55933333333334,21.771733333333337,1
Central and South-Eastern Europe and CIS,4,8,16,46482,14,3,4,381,2,42,225,28,9567,51.8,22.243609523809525,11.765319389081766,24.888190476190477,19.278333333333336,26.64893333333333,0
Asia-Pacific,2,1,2,38100,19,6,2,324,4,24,472,32,2559,46.9,17.71290476190476,17.62559113054163,23.0522380952381,7.5933333333333355,26.335400000000003,0
Africa,3,8,4,44672,56,3,2,9150,10,36,1499,24,6508,13.1,29.998342857142855,14.941622733701942,23.98364761904762,26.169999999999998,19.867466666666665,0
Africa,4,4,14,39638,48,5,3,706,10,22,117,8,2241,46.9,25.663219047619044,21.914934350577916,27.257885714285717,14.269333333333334,23.696800000000003,0
Middle East,4,7,10,48218,55,10,1,6608,7,28,562,15,1712,8.5,11.463209523809525,14.10916805966311,31.77088571428572,9.914000000000001,24.78633333333333,0
Developed Economies and EU,4,6,18,31802,32,9,5,6854,2,49,120,30,811,8.5,29.697666666666667,27.443887245867444,35.058752380952384,13.738999999999999,29.258866666666673,1
Asia-Pacific,3,2,11,35696,55,9,3,9853,2,26,705,8,4043,46.9,19.179838095238097,16.671752889574673,28.436999999999994,11.778666666666666,23.8962,0
Middle East,1,2,17,8818,31,5,4,4964,5,27,400,35,2882,46.9,27.219676190476193,19.67359593102167,25.319419047619046,24.67966666666667,21.962600000000002,0
Central and South-Eastern Europe and CIS,5,7,8,1678,62,5,5,2456,10,28,671,32,3543,13.1,25.979580952380953,15.889617533181891,34.537238095238095,8.082666666666666,35.9052,0
Middle East,5,5,23,17585,24,7,3,6751,3,31,1058,34,4092,12.0,28.877885714285718,17.91662023345192,27.710057142857142,10.964666666666666,25.273533333333337,0
Latin America and the Caribbean,5,4,1,4766,54,6,3,657,6,21,401,27,1632,46.9,33.1850380952381,22.34286285771434,19.913980952380953,7.824666666666667,38.19813333333333,0
Asia-Pacific,3,6,18,21650,52,8,2,6172,3,4,1151,23,4954,18.0,30.23299047619048,14.1976483362622,22.552942857142856,21.359666666666666,34.03620000000001,1
Developed Economies and EU,1,3,20,26028,56,6,5,305,9,15,224,12,2825,8.5,27.171266666666664,37.36362207649337,23.503971428571433,11.875666666666667,18.652400000000004,0
Latin America and the Caribbean,4,3,12,17943,25,7,5,737,10,11,68,19,7690,13.1,37.25092380952382,28.804237566613804,21.31044761904762,17.48466666666667,25.132333333333328,0
Latin America and the Caribbean,2,6,6,18977,69,8,4,928,9,50,1466,17,2208,18.0,30.111847619047623,14.835012072635836,31.17914285714286,4.808000000000001,11.203400000000002,0
Africa,4,3,7,4175,12,7,4,905,5,20,1024,34,5927,12.0,21.089647619047625,14.928935750717928,33.5932380952381,15.13066666666667,20.9754,0
Africa,5,5,11,904,39,3,3,483,8,8,1084,26,3596,12.0,13.942638095238097,27.744188704584744,19.405638095238096,12.843333333333334,32.328266666666664,0
Central and South-Eastern Europe and CIS,2,3,16,41643,53,1,3,204,4,1,751,40,9511,12.0,26.459304761904768,18.975311816895974,23.63584761904762,17.868000000000002,27.59626666666667,0
Central and South-Eastern Europe and CIS,4,7,2,44325,36,6,2,552,2,30,1322,23,4027,46.9,30.323276190476196,20.884888488848887,34.039790476190475,10.480666666666668,29.5846,0
Developed Economies and EU,5,6,23,4546,44,5,1,815,1,57,1385,37,1290,51.8,32.19141904761905,24.65622276513366,39.565914285714285,10.379000000000001,20.45313333333333,0
Latin America and the Caribbean,1,9,19,25121,67,7,5,7927,10,47,1441,7,1457,51.8,31.076904761904768,15.548783449773548,24.341504761904766,2.1776666666666666,27.0472,0
Asia-Pacific,2,3,9,38066,54,4,2,4395,10,47,1029,29,7842,51.8,39.00850476190477,18.572814424299576,26.272085714285716,22.241666666666667,36.108533333333334,0
Middle East,5,10,8,30146,68,4,1,824,9,28,1101,29,2160,8.5,29.436199999999996,35.40584058405841,34.56704761904762,19.970666666666666,30.976933333333335,1
Middle East,4,1,10,7314,54,6,2,542,3,46,14,29,3991,18.0,21.466971428571426,24.221622162216228,37.28437142857143,11.138,21.527400000000004,0
Central and South-Eastern Europe and CIS,4,10,18,46245,24,4,3,9694,4,31,989,33,9757,13.1,29.786971428571423,18.114168559713114,20.32255238095238,16.828000000000003,25.97146666666667,0
Middle East,2,4,1,36199,14,1,4,246,5,38,166,11,5798,12.0,28.409266666666667,8.45861729030046,30.11314285714286,16.79866666666667,36.638733333333334,0
Central and South-Eastern Europe and CIS,2,3,19,34701,35,7,4,601,5,17,815,2,1019,46.9,17.440638095238096,21.924178132098927,33.831314285714285,9.410333333333334,31.05146666666667,1
Latin America and the Caribbean,4,9,10,33676,51,1,4,535,5,57,797,29,1132,51.8,23.670942857142858,15.585372822996588,18.75479047619048,20.953666666666667,29.21593333333334,0
Asia-Pacific,5,4,10,41941,26,1,1,912,4,24,499,2,9457,12.0,24.846447619047616,18.786607232151788,25.10699047619048,15.832333333333338,30.291600000000003,1
Central and South-Eastern Europe and CIS,5,1,9,46394,25,3,5,740,1,34,947,1,2763,51.8,32.636609523809526,20.218650436472217,22.50375238095238,16.615000000000002,36.8806,1
Developed Economies and EU,5,6,19,10137,34,7,5,984,5,51,111,15,4188,46.9,35.88561904761905,33.311088251682314,30.699952380952382,12.081666666666667,28.927133333333337,0
Latin America and the Caribbean,2,9,15,46007,54,5,1,2257,6,45,1174,30,2788,51.8,20.03586666666667,16.306573514494303,28.53062857142858,16.869333333333337,29.460199999999997,1
Latin America and the Caribbean,2,4,21,2228,61,3,4,9602,7,48,1114,16,1185,18.0,21.798828571428576,14.87961653308188,18.993466666666666,14.083666666666666,31.72600000000001,0
Asia-Pacific,2,2,5,1922,12,3,1,7281,1,26,1358,21,9250,13.1,34.44986666666667,18.033789093195036,32.93666666666667,19.476000000000003,31.009333333333334,0
Developed Economies and EU,3,2,24,14840,14,5,2,6846,7,54,816,3,8385,18.0,14.989161904761906,12.203648936322203,26.31155238095238,16.107333333333333,23.8142,0
Central and South-Eastern Europe and CIS,2,4,4,36059,24,7,4,2089,8,43,901,12,1026,8.5,27.3950380952381,15.838298115525836,29.211219047619046,12.038,26.639733333333332,0
Asia-Pacific,5,3,16,36255,14,9,1,455,9,29,832,37,1413,12.0,23.576552380952382,36.6007600760076,25.90292380952381,11.725000000000001,25.753400000000003,0
Developed Economies and EU,2,5,19,28212,34,3,4,601,7,10,904,7,8843,12.0,23.87411428571429,28.10733930535911,23.940961904761906,19.837000000000003,26.901866666666667,0
