Location,Hygiene,Micromanagement,Working Hours,Salary,Age,Infrastructure,Food Quality,Incentives,Family Size,Experience,Share Price,Attrition,Contract Workers,Location_Score,Internal_Audit,External_Audit,Fin_Score,Loss_Score,Past_Score,IsUnderRisk
Developed Economies and EU,2,4,22,26112,34,5,2,708,4,21,696,20,6032,51.8,30.724247619047624,21.28754304001829,24.249447619047622,17.682333333333336,15.868266666666669,0
Middle East,4,9,21,41600,16,9,3,831,1,24,326,32,4192,13.1,32.48896190476191,23.356349920706357,22.87760952380953,22.856,31.830800000000004,0
Asia-Pacific,2,8,17,44344,35,9,1,8513,8,6,143,25,7492,8.5,18.118133333333333,13.595902447387594,28.540904761904763,11.123000000000001,24.80613333333333,1
Asia-Pacific,4,2,14,35610,58,10,4,179,5,23,1470,28,6364,46.9,19.912514285714288,24.38153815381538,30.664771428571424,25.822,27.22533333333334,0
Asia-Pacific,3,3,8,17220,42,3,5,722,1,6,121,20,5743,12.0,31.32272380952381,22.363193462203366,44.39533333333333,16.83566666666667,24.00046666666667,0
Middle East,2,7,5,47681,34,3,4,474,7,23,288,11,8494,18.0,37.43973333333334,20.958467275298958,23.707457142857148,17.005,35.62813333333334,0
Central and South-Eastern Europe and CIS,1,6,10,44890,12,8,4,6695,5,59,785,15,7912,13.1,33.17868571428572,20.770734216278772,31.900314285714288,8.048333333333334,10.5908,0
Africa,3,5,21,48887,35,4,2,668,1,36,20,39,5690,51.8,28.077180952380953,13.990470475618991,22.538514285714285,23.345666666666666,28.065466666666666,0
Middle East,5,3,11,33895,63,9,5,376,1,55,276,15,6510,51.8,20.118542857142856,12.040632634692042,38.79455238095238,10.574333333333335,15.369333333333335,0
Developed Economies and EU,4,8,21,35172,26,8,3,3701,2,2,808,5,6300,12.0,25.750476190476192,23.73244467303873,27.402200000000004,27.755666666666666,21.723266666666667,0
Developed Economies and EU,4,9,15,41294,42,9,5,194,3,3,836,7,2790,8.5,33.08269523809524,35.310459617390315,16.53446666666667,12.878666666666666,36.2536,0
Africa,4,10,4,42612,17,8,2,148,10,57,587,15,4815,18.0,22.348923809523814,17.611889760404612,15.81929523809524,15.613000000000001,19.900733333333335,0
Africa,1,4,1,25718,14,10,3,3392,2,14,830,29,8551,46.9,29.430333333333337,10.003728944323004,25.665095238095237,15.829666666666666,24.59353333333333,0
Central and South-Eastern Europe and CIS,1,4,23,37943,46,1,5,6195,8,20,1339,16,6444,46.9,21.076819047619043,17.06747817638907,27.597942857142854,10.677000000000001,14.367533333333334,0
Asia-Pacific,1,2,12,49605,10,3,4,4324,6,22,364,1,2353,8.5,16.632066666666667,9.97731201691598,16.91754285714286,16.925,39.17186666666667,0
Developed Economies and EU,1,7,9,11119,45,4,3,544,8,10,722,18,655,18.0,31.396990476190478,25.266798108382265,28.571466666666666,18.941666666666666,24.281866666666666,0
Central and South-Eastern Europe and CIS,3,2,16,6029,23,6,5,421,7,56,1035,30,1553,18.0,24.46741904761905,25.336747960510337,28.18446666666667,18.335,19.5928,0
Latin America and the Caribbean,1,10,4,36278,66,1,1,177,1,53,202,27,3433,18.0,23.649495238095238,12.610375323246611,35.29972380952381,9.123000000000001,37.4552,0
Middle East,3,6,11,27788,12,10,5,724,1,7,583,28,2042,13.1,19.63292380952381,16.384352720986385,29.165390476190478,17.816000000000003,34.58593333333333,0
Africa,3,2,17,1778,29,7,4,830,1,1,184,25,3712,8.5,17.990790476190476,9.041161258983042,21.694057142857144,14.655666666666667,25.025266666666667,0
Asia-Pacific,1,5,11,20051,41,8,1,685,8,15,365,28,6664,46.9,15.957961904761905,24.767605331961768,26.585352380952383,11.757000000000001,26.251,1
Middle East,5,7,18,7846,47,1,5,1240,1,57,14,38,2209,51.8,15.411857142857144,34.2909862414813,29.587819047619046,3.521,16.640866666666664,1
Latin America and the Caribbean,5,8,18,41324,41,2,5,938,1,9,1334,11,3942,18.0,27.32058095238095,15.935936450787935,38.82430476190476,13.980999999999998,24.74293333333334,0
Asia-Pacific,1,3,3,31243,45,7,4,253,3,42,766,17,3205,46.9,26.333952380952386,31.304787621619308,32.157066666666665,13.392000000000001,27.491333333333333,0
Asia-Pacific,5,9,11,1328,27,7,5,6335,8,19,825,32,6987,18.0,21.30269523809524,30.996185332819,25.696799999999996,14.264333333333331,32.8716,1
Africa,2,9,4,42109,16,8,4,9027,5,9,69,15,5400,13.1,29.602228571428572,17.976469075478978,27.056580952380955,10.820666666666668,20.234666666666666,0
Africa,1,2,2,34499,32,7,2,7511,6,35,1069,34,9230,51.8,24.13881904761905,15.614747189004618,22.09574285714286,12.405666666666667,34.244933333333336,0
Latin America and the Caribbean,5,2,10,21599,23,4,1,2289,6,31,792,9,152,8.5,16.09009523809524,16.362879145057363,21.14584761904762,10.616,27.5224,0
Middle East,4,1,5,3656,13,4,5,981,10,28,1243,11,4925,18.0,16.709714285714288,22.729758690154732,29.77587619047619,18.255333333333333,33.217000000000006,0
Asia-Pacific,2,1,9,30449,15,2,5,4724,8,39,10,8,3213,12.0,22.90992380952381,28.193762233366197,24.391742857142855,18.302000000000003,39.336733333333335,0
Developed Economies and EU,1,3,11,16410,31,5,2,7856,1,60,137,35,5071,12.0,35.780304761904766,12.755232666123757,30.448942857142857,11.143666666666668,29.277200000000004,0
Middle East,4,7,19,7143,36,9,2,554,5,25,616,7,5828,46.9,36.182790476190476,8.962467675338964,29.942885714285715,14.13966666666667,29.283399999999997,0
Central and South-Eastern Europe and CIS,2,7,3,42217,70,4,4,408,7,6,203,1,1197,18.0,28.14977142857143,17.885459974568885,20.244809523809526,25.665333333333333,30.943200000000004,1
Africa,3,3,8,46407,13,1,1,415,5,12,1279,31,8781,8.5,28.848885714285714,16.06223479490806,15.149228571428575,17.308666666666667,20.522333333333336,0
Developed Economies and EU,4,10,4,9841,64,10,3,6336,8,3,1008,26,8746,51.8,35.229352380952385,12.84961353278185,22.591657142857148,20.500666666666667,25.74786666666667,0
Asia-Pacific,3,1,22,31607,69,4,3,359,7,4,297,19,9896,46.9,22.932333333333332,28.440944094409442,24.828733333333332,6.256666666666668,28.17433333333334,0
Latin America and the Caribbean,2,6,12,39362,56,6,2,1000,5,5,432,8,1439,8.5,39.592752380952376,17.99131341705599,31.42953333333334,15.636000000000003,32.983266666666665,0
Africa,5,7,23,16052,69,1,5,385,7,30,620,21,7712,8.5,15.918266666666666,28.905233380480905,27.06514285714286,21.051333333333332,40.21426666666667,0
Asia-Pacific,3,2,2,24607,55,7,1,905,7,47,410,7,8573,8.5,23.18905714285714,14.199005614847202,21.59470476190476,20.099,33.70786666666667,0
Middle East,1,1,10,2800,26,2,4,280,7,12,1350,25,594,12.0,36.84334285714286,13.73107310731073,31.690419047619052,9.772666666666668,23.785333333333337,0
Latin America and the Caribbean,2,10,19,11018,33,8,5,491,7,20,597,24,1157,18.0,30.577990476190475,8.697641192690698,26.761380952380957,12.118,36.51566666666667,0
Africa,4,3,22,12333,27,8,4,719,3,51,1390,27,309,12.0,20.718133333333334,20.318660437472317,28.84980000000001,13.448333333333334,31.872999999999998,1
Middle East,4,8,1,14245,62,1,1,2450,2,42,1462,11,7116,8.5,24.101790476190477,20.289343220036294,22.377323809523812,15.203,31.2466,0
Middle East,2,3,18,11499,69,1,1,103,10,8,969,28,8536,18.0,28.0076,26.96911119683397,12.649838095238094,24.728333333333335,22.4936,0
Asia-Pacific,2,6,3,20605,38,4,3,241,2,37,871,38,7790,8.5,36.89975238095238,28.443415770148444,33.00947619047619,2.6133333333333333,15.913466666666668,0
Central and South-Eastern Europe and CIS,2,6,3,6351,23,1,3,4193,3,42,122,27,8765,12.0,20.957028571428573,14.17761776177618,36.00854285714286,19.485000000000003,32.285133333333334,0
Middle East,3,9,2,10569,65,8,4,941,6,28,1159,19,5999,13.1,39.62692380952381,18.43734373437344,36.70831428571429,17.409333333333333,34.34126666666667,0
Middle East,1,7,18,48640,40,7,4,199,4,20,1369,25,5074,46.9,31.56832380952381,25.24033831954624,25.67438095238095,8.96,28.184733333333334,1
Middle East,5,4,1,3711,32,4,5,600,2,4,138,25,6742,18.0,30.029085714285713,21.048662009058052,33.62987619047619,12.803666666666667,26.610266666666664,0
Asia-Pacific,3,6,24,44059,51,4,3,1058,4,26,1306,9,7151,18.0,21.097466666666666,16.702384524166703,21.589495238095235,13.948333333333334,22.217000000000002,0
Asia-Pacific,3,1,24,33124,34,2,4,3319,7,46,1208,38,5086,13.1,36.17490476190477,15.861771891474863,25.63142857142857,13.131666666666666,31.790466666666674,0
Africa,5,4,7,36919,51,9,3,7289,1,24,738,31,9741,46.9,26.891552380952383,23.40572628691441,28.13236190476191,6.5023333333333335,18.6432,0
Latin America and the Caribbean,2,2,17,5521,22,7,2,280,6,15,996,11,525,12.0,27.445333333333338,20.673067306730676,37.31397142857143,13.940666666666669,24.322333333333333,0
Latin America and the Caribbean,4,2,9,7425,31,6,3,1528,8,46,1016,13,5631,18.0,32.99032380952381,16.530367322446534,25.703028571428572,28.263666666666666,20.0622,0
Central and South-Eastern Europe and CIS,4,3,2,16153,69,4,3,6708,7,8,1072,21,5243,8.5,25.109295238095235,13.136470789936135,28.18215238095238,9.012333333333334,26.74193333333334,0
Africa,3,9,6,21935,61,2,2,365,9,37,466,29,4221,12.0,22.885228571428573,14.389881845327391,25.027266666666666,17.5,31.577866666666665,1
Middle East,2,6,23,24371,22,3,3,333,2,10,1425,27,2914,12.0,32.89377142857143,18.937779492234938,23.475857142857148,12.804000000000002,23.3452,1
Developed Economies and EU,4,3,23,16247,56,2,1,636,3,11,451,29,4408,13.1,26.58546666666666,28.185661423285186,27.083076190476195,20.227,28.56806666666667,0
Middle East,4,1,21,33424,25,5,5,7894,1,17,464,23,346,18.0,29.746342857142853,15.949309216635951,28.379209523809518,21.376666666666665,32.0934,0
Middle East,4,10,5,33315,66,2,2,2146,8,16,247,25,6093,13.1,29.544066666666662,13.037632334662039,14.443914285714285,10.962333333333335,24.630866666666666,0
Developed Economies and EU,4,6,19,47428,38,4,5,181,7,12,1244,39,1773,12.0,21.328733333333336,13.94730901661595,24.152238095238097,23.68866666666667,25.876866666666672,0
Africa,2,5,19,43849,11,2,5,482,1,59,772,18,4527,13.1,24.241276190476192,25.887845927449888,30.964361904761912,12.828000000000001,23.848733333333332,0
Middle East,5,6,2,28164,19,2,2,6882,10,28,1452,1,8145,13.1,36.818285714285715,23.885517123140886,18.112857142857145,3.8923333333333336,23.71206666666667,0
Developed Economies and EU,4,7,11,7749,53,5,5,290,4,33,648,11,3550,51.8,36.3535142857143,20.25818296115326,25.96773333333334,22.304333333333336,26.96366666666667,0
Africa,2,1,15,24071,57,9,1,939,7,60,29,4,6199,13.1,17.13572380952381,26.001314417156003,16.329161904761904,17.826333333333334,25.33246666666667,0
Latin America and the Caribbean,2,7,9,36917,61,2,3,6859,1,48,995,13,2099,51.8,30.509790476190485,18.693069306930692,33.95442857142857,5.2506666666666675,25.291400000000003,0
Developed Economies and EU,4,6,2,340,11,2,3,4445,10,28,803,39,6813,8.5,18.07994285714286,22.31990341891332,30.779790476190477,14.774000000000001,9.225866666666667,0
Asia-Pacific,2,9,13,9441,23,3,2,5078,1,34,1259,18,5221,46.9,33.05844761904762,15.415827297015419,28.710980952380954,17.911,26.464266666666663,1
Africa,5,2,18,24324,25,1,1,885,4,57,1084,20,122,46.9,27.11590476190477,21.133699084194134,31.083295238095243,15.489666666666668,20.636533333333336,0
Central and South-Eastern Europe and CIS,1,6,19,39471,36,3,1,4437,1,42,1170,7,1558,13.1,31.730457142857144,20.864457874358862,31.587285714285713,16.012666666666668,13.2558,0
Asia-Pacific,1,8,6,15234,44,10,5,688,1,13,1122,7,4773,8.5,27.136809523809525,22.809923849527813,26.191190476190474,15.692,35.436733333333336,0
Central and South-Eastern Europe and CIS,3,7,1,44015,12,6,4,980,7,36,1123,6,2516,12.0,29.769390476190477,15.357007129284359,31.48980952380953,19.295333333333335,22.308733333333333,1
Africa,4,2,17,6169,59,1,3,836,6,47,813,22,2418,51.8,23.78780952380952,20.000628634292,35.79302857142857,18.342000000000002,29.5914,0
Africa,4,2,23,41164,30,7,3,7337,10,14,870,7,8404,51.8,28.23615238095238,15.817953223893818,22.707276190476193,14.946000000000002,21.3934,1
Latin America and the Caribbean,1,8,15,42682,18,6,2,289,9,25,1114,26,5237,13.1,25.863457142857143,16.11111111111111,27.655780952380958,22.792999999999996,17.707733333333337,1
Developed Economies and EU,2,3,9,13322,45,4,1,878,2,6,1158,23,7211,46.9,33.32013333333334,28.421256411355422,36.46401904761905,7.819000000000001,22.481866666666665,1
Developed Economies and EU,4,4,15,2337,58,5,5,188,1,7,1096,5,9314,46.9,24.75879047619048,28.47941937050848,20.348838095238097,7.055,31.25893333333333,0
Africa,2,4,23,14782,26,4,2,8780,3,20,971,11,1610,51.8,19.819428571428574,20.67443887245867,23.880209523809526,16.05366666666667,35.80666666666667,1
Asia-Pacific,5,10,21,36929,31,10,1,561,7,20,1063,33,1918,18.0,12.736485714285713,14.763476347634763,21.097866666666665,17.112333333333336,20.707333333333334,0
Latin America and the Caribbean,3,4,13,29107,38,7,3,845,6,57,152,19,4228,46.9,12.75472380952381,21.042161358993045,33.20776190476191,17.161,24.532533333333337,0
Asia-Pacific,1,6,20,30231,22,2,3,1164,5,32,1308,18,9313,18.0,15.455838095238098,18.066563799237066,14.902028571428572,9.473999999999998,20.519333333333336,1
Asia-Pacific,1,8,16,11311,28,7,1,374,6,52,1255,31,9206,51.8,31.16446666666667,17.15048647721915,27.88324761904762,23.183666666666667,39.65426666666667,0
Middle East,1,8,6,26962,18,6,1,9367,6,58,792,39,1366,12.0,28.65607619047619,20.560527481319557,27.65788571428571,14.04,31.47766666666667,0
Latin America and the Caribbean,5,10,21,42461,20,10,3,541,8,12,1442,37,866,46.9,24.351971428571428,25.033431914620035,30.609152380952388,19.236,13.288200000000003,1
Developed Economies and EU,2,1,24,31639,41,5,2,580,7,46,42,40,7316,8.5,31.896219047619052,21.13397053991114,20.89038095238095,12.853,19.120533333333334,0
Central and South-Eastern Europe and CIS,4,2,9,45939,69,9,1,4829,10,25,963,36,1877,8.5,16.361266666666666,32.28404268998328,19.550038095238097,19.741666666666667,34.5238,0
Latin America and the Caribbean,4,8,9,39859,24,9,1,7100,6,55,1147,36,4091,13.1,33.461447619047625,11.174331718886176,27.253600000000006,12.071000000000002,35.663333333333334,0
Africa,5,10,23,691,25,5,5,8851,1,35,287,38,7150,51.8,28.84498095238095,17.293186461503296,36.212380952380954,10.191666666666666,30.354133333333337,0
Central and South-Eastern Europe and CIS,4,3,8,32147,33,10,2,6976,1,11,526,40,1412,18.0,23.88878095238095,28.130384467018132,26.155866666666665,13.015666666666666,21.402533333333334,0
Asia-Pacific,5,6,16,47322,54,4,1,525,6,4,840,16,9425,12.0,38.841857142857144,22.282499678539285,25.256533333333337,13.261666666666668,22.54146666666667,0
Middle East,4,8,3,12615,55,4,2,8655,5,41,1121,12,9835,12.0,37.721971428571436,13.973783092594974,16.43447619047619,11.688666666666668,16.737266666666667,0
Middle East,3,1,15,26191,37,1,2,947,9,15,318,21,1796,12.0,28.919828571428575,23.849213492777853,27.83734285714286,18.520666666666667,21.015733333333337,0
Developed Economies and EU,5,9,13,2126,42,3,2,2564,7,36,287,40,6130,18.0,20.98992380952381,19.18564713614219,25.541190476190472,20.749333333333333,25.304600000000004,1
Asia-Pacific,1,3,10,30297,69,6,3,194,4,56,1436,26,4602,46.9,24.75595238095238,24.988656008457987,26.68737142857143,8.390666666666668,36.440666666666665,0
Asia-Pacific,2,5,4,34166,36,8,3,3995,6,20,1256,6,2721,46.9,27.167219047619046,25.238652436672243,15.955838095238095,18.34366666666667,42.17966666666666,0
Asia-Pacific,5,1,5,15209,26,9,2,959,2,8,548,34,5309,51.8,22.022000000000006,22.424813909962424,19.121876190476193,15.134666666666666,12.673800000000002,1
Central and South-Eastern Europe and CIS,4,2,7,12664,59,5,4,9239,9,57,53,15,6985,8.5,29.194304761904768,24.5018644721615,22.100066666666667,21.067333333333337,23.010733333333334,0
Latin America and the Caribbean,2,10,15,38315,55,2,2,5813,8,5,530,17,5031,13.1,19.48646666666667,20.044318717586048,24.099961904761905,20.225333333333335,31.999533333333336,0
Asia-Pacific,3,2,18,44963,42,5,1,205,7,15,1486,8,8980,18.0,28.870704761904765,20.74711756889975,26.387419047619048,13.972999999999999,20.4318,0
Middle East,5,1,7,43119,40,6,1,7598,9,53,1027,6,8233,8.5,39.302123809523806,35.68665437972369,28.05584761904762,10.747000000000002,23.768933333333333,0
Developed Economies and EU,4,9,23,31100,22,5,3,3529,8,51,360,1,6455,13.1,29.123914285714285,8.37019416227337,36.961847619047624,17.135333333333335,24.598333333333333,0
Developed Economies and EU,1,3,13,27298,20,9,3,5272,8,7,1200,28,3887,12.0,45.097752380952386,21.768605431971764,38.136095238095244,19.600333333333335,17.979200000000002,1
Latin America and the Caribbean,1,5,9,3398,16,3,1,2650,4,46,476,40,6745,12.0,31.632123809523804,22.836083608360838,32.69739047619048,10.454333333333334,20.959733333333332,0
Middle East,3,7,16,14133,61,5,1,967,4,7,678,8,7711,12.0,25.500142857142862,5.904461874758904,26.518047619047618,21.974333333333337,16.1716,0
Africa,1,4,10,27260,44,9,1,4520,1,23,50,35,4641,46.9,23.650380952380957,22.47913362764848,22.607257142857147,26.462666666666667,32.1244,0
Africa,5,5,19,45360,11,5,2,1157,10,20,817,29,6302,46.9,23.560685714285718,13.972097209720975,36.58667619047619,20.676333333333332,30.893666666666665,0
Central and South-Eastern Europe and CIS,5,2,4,21088,30,10,2,2437,2,23,414,27,8620,18.0,20.293733333333336,22.255496978269257,15.720380952380953,18.965,15.187866666666668,0
Asia-Pacific,5,7,8,21255,12,3,3,754,7,45,611,23,2715,46.9,40.40826666666667,22.32866143757233,30.445952380952377,16.37666666666667,20.637,0
Africa,5,4,1,43441,46,4,5,2276,7,50,404,28,1351,51.8,21.60961904761905,12.27849927849928,18.54039047619048,20.734333333333336,23.407533333333333,0
Middle East,3,5,19,42511,43,3,3,4194,9,35,818,22,8773,12.0,28.58181904761905,26.339362507679336,24.148980952380953,10.8,26.22566666666667,0
Asia-Pacific,2,8,11,48739,49,5,4,701,5,16,1036,22,31,12.0,19.366409523809523,15.820239166773822,22.99298095238095,26.815333333333335,22.466133333333335,0
Africa,3,9,12,47730,39,8,1,7273,10,45,1468,14,4873,46.9,22.693828571428575,16.08609432371809,35.50156190476191,12.043999999999999,22.0206,0
Middle East,5,1,22,22339,59,1,3,945,1,24,1112,8,2247,8.5,26.97098095238096,12.111168259683112,31.046609523809533,21.677999999999997,29.64926666666667,1
Developed Economies and EU,2,5,14,11692,61,3,1,3859,8,36,40,38,2607,12.0,35.627428571428574,28.765619419084764,23.20007619047619,9.891333333333336,26.9194,0
Central and South-Eastern Europe and CIS,4,3,19,39175,12,3,4,421,3,10,287,18,5702,18.0,30.90251428571429,19.140799794265142,20.213057142857142,15.587666666666667,22.222133333333336,0
Middle East,3,3,22,21856,70,3,3,961,3,25,335,38,4924,18.0,33.22488571428572,23.683382623976687,23.95478095238095,4.955666666666667,34.19513333333334,1
Latin America and the Caribbean,2,1,1,3920,21,4,3,961,5,17,176,1,6346,13.1,31.65193333333334,14.87961653308188,29.04544761904762,19.618666666666666,37.45073333333333,0
Central and South-Eastern Europe and CIS,5,10,21,12457,13,5,1,194,10,5,1285,16,8337,18.0,24.12603809523809,23.003243181461006,27.082533333333338,12.978666666666669,35.443200000000004,1
Asia-Pacific,3,8,16,38333,31,7,2,315,1,2,1130,28,1022,8.5,22.116885714285715,20.580700927235583,28.542790476190476,21.452,36.412333333333336,0
Developed Economies and EU,5,9,10,7672,47,4,1,1931,4,40,567,16,8964,13.1,22.957457142857145,21.10846798965611,18.37813333333333,24.22833333333333,38.11766666666667,0
Africa,5,4,22,14693,39,8,5,436,10,28,1139,15,3623,18.0,27.489780952380954,30.24913919963425,36.301657142857145,14.058000000000002,26.443266666666666,0
Asia-Pacific,3,1,24,23814,42,8,2,314,2,22,1195,7,3416,18.0,29.983619047619047,27.87930221593588,28.954104761904766,18.851666666666667,28.320000000000007,0
Middle East,3,7,13,14201,55,5,2,556,2,17,1181,13,3095,8.5,31.655638095238096,19.830540196876832,29.099685714285716,11.259666666666668,26.654799999999994,0
Africa,1,8,9,1661,70,9,3,6257,5,54,711,30,9243,8.5,26.82946666666667,26.43680082293944,17.995438095238097,14.680333333333337,30.638399999999997,0
Asia-Pacific,5,3,12,30810,45,9,4,804,1,13,888,5,6051,12.0,27.421942857142856,11.654594030831653,35.58258095238095,16.971666666666664,21.3338,0
Developed Economies and EU,1,10,10,35590,69,7,1,6167,3,33,1135,29,3491,51.8,27.010438095238097,23.172874430300176,34.340714285714284,15.981000000000002,30.431066666666666,0
Middle East,5,3,15,19825,57,2,1,7531,6,11,359,26,9200,51.8,25.36309523809524,21.376180475190377,18.939752380952378,16.471000000000004,28.151466666666668,0
Asia-Pacific,1,3,3,29841,28,1,2,861,4,13,356,5,1207,13.1,23.24733333333333,19.81353849670682,35.2282380952381,12.430666666666665,30.083066666666667,0
Latin America and the Caribbean,1,7,5,25523,36,6,3,3951,10,23,903,14,2409,12.0,27.00089523809524,12.304187561613306,17.94015238095238,27.553666666666672,31.435133333333333,1
Central and South-Eastern Europe and CIS,2,6,1,40776,68,4,5,710,9,29,1397,5,7534,8.5,21.72534285714286,19.907347877644906,20.616104761904765,15.165666666666667,30.363133333333337,0
Middle East,4,1,22,36743,25,6,3,908,6,31,245,32,9045,18.0,27.95427619047619,23.77797779777978,27.385476190476194,22.523666666666667,20.913533333333334,0
Middle East,4,2,20,16239,52,9,1,933,8,41,764,24,7948,51.8,20.219952380952382,24.105453402483104,34.4883619047619,9.012333333333334,31.35506666666667,0
Latin America and the Caribbean,1,4,3,32703,37,4,3,884,10,15,658,38,4379,13.1,24.86767619047619,16.76841969911277,24.490476190476187,13.550666666666666,27.677066666666665,0
Asia-Pacific,3,7,20,10276,28,1,1,954,5,41,125,24,8595,12.0,29.005142857142857,17.392467818210395,20.44921904761905,19.555,25.310266666666664,0
Africa,4,1,14,11570,19,9,1,967,5,53,422,31,2039,13.1,40.495133333333335,15.185647136142185,33.158047619047615,15.49366666666667,26.826933333333336,0
Latin America and the Caribbean,5,4,20,326,44,1,3,977,3,34,48,26,2674,51.8,20.762285714285717,10.832454674038832,28.322409523809526,11.194000000000003,22.915133333333337,0
Latin America and the Caribbean,3,3,18,49804,32,4,5,5477,5,34,1153,36,7170,46.9,22.121590476190477,20.165330818796168,27.519628571428573,19.26066666666667,32.2264,0
Developed Economies and EU,2,6,10,11811,26,6,4,600,1,7,229,33,1915,46.9,28.014504761904764,16.492363522066494,22.477152380952383,4.104666666666667,34.01066666666667,1
Developed Economies and EU,5,3,21,2031,67,4,5,6927,9,16,375,6,9618,8.5,19.502685714285718,22.992627834211994,35.344209523809525,22.054000000000002,25.193400000000004,0
Middle East,3,2,24,49187,47,3,2,546,1,38,170,27,3822,51.8,22.288085714285717,21.145371680025146,14.533676190476191,20.304333333333336,31.710666666666672,0
Latin America and the Caribbean,1,7,19,8654,47,4,3,839,4,34,845,13,7574,46.9,31.98684761904762,32.65482262511966,36.69155238095239,11.836,32.51193333333333,0
Central and South-Eastern Europe and CIS,5,6,6,35532,20,10,3,399,8,22,1027,3,745,13.1,24.531638095238097,17.393039303930397,30.208914285714282,18.374000000000002,37.257533333333335,0
Asia-Pacific,5,7,18,46888,56,4,1,720,10,50,891,28,1120,13.1,19.102952380952384,18.118640435472123,29.379619047619048,13.652333333333333,27.21466666666667,0
Africa,1,6,16,35099,53,5,4,2601,4,59,556,2,8033,8.5,37.50139047619048,15.511522580829515,27.3474,10.920666666666667,21.636533333333336,1
Middle East,1,3,22,31091,43,8,5,6625,9,48,334,4,8641,8.5,25.389666666666667,11.918620433471922,38.61183809523809,19.040666666666667,31.078600000000005,0
Asia-Pacific,4,6,16,15775,38,8,4,991,3,40,1400,36,4667,46.9,35.240619047619056,29.542511393996545,26.46229523809524,13.942666666666668,26.943533333333335,0
Middle East,1,7,3,5249,15,4,5,9395,3,27,617,32,2442,46.9,35.79294285714286,17.234109125198234,28.310876190476193,22.24866666666667,22.323933333333336,0
Africa,5,8,3,20871,21,8,3,3840,9,6,1143,3,5603,12.0,25.528895238095238,16.546683239752547,33.383209523809526,15.66466666666667,39.25626666666666,1
Developed Economies and EU,1,1,21,14016,27,5,5,672,7,27,509,9,1853,8.5,20.90336190476191,25.267040989813268,32.075628571428574,8.295666666666667,29.984066666666664,0
Central and South-Eastern Europe and CIS,4,6,3,29973,12,4,1,354,8,16,794,29,873,12.0,32.56925714285715,15.081793893675083,18.492552380952382,13.040333333333335,31.35313333333334,0
Asia-Pacific,3,7,5,30160,11,10,1,6816,9,52,132,37,9651,13.1,25.420114285714284,20.713099881416717,21.052685714285712,14.803333333333333,25.892200000000003,0
Central and South-Eastern Europe and CIS,4,6,20,7704,39,9,1,233,1,20,1223,5,75,46.9,33.79259999999999,20.95130941665595,32.194114285714285,2.6903333333333332,28.8508,0
Middle East,4,4,12,35144,70,6,2,891,4,55,995,34,2463,18.0,33.764819047619056,13.216178760733218,19.121733333333335,19.543333333333337,28.48806666666667,0
Latin America and the Caribbean,3,5,13,15604,55,8,2,332,7,22,100,18,6112,12.0,21.61187619047619,15.806766390924809,19.184561904761907,5.559,19.128600000000002,0
Middle East,1,7,12,42743,60,4,1,98,4,58,1358,30,3035,51.8,19.09212380952381,19.134956352778136,37.033971428571434,19.889666666666667,31.351200000000002,0
Middle East,5,8,14,9788,66,4,4,3451,1,43,817,6,3184,18.0,31.130304761904764,20.98641292700699,24.343485714285716,23.016,22.239133333333335,1
Africa,5,9,19,45821,44,9,3,232,5,27,617,11,3319,51.8,34.01359047619048,17.206806394925213,30.232819047619053,19.857333333333337,25.709333333333333,0
Africa,3,5,6,42933,16,5,1,447,8,60,1481,9,933,51.8,22.73190476190476,10.438729587244438,20.75481904761905,20.042,15.362866666666667,0
Central and South-Eastern Europe and CIS,3,8,15,14304,21,6,1,219,8,17,974,17,5929,12.0,33.49833333333334,25.56835683568357,18.10355238095238,8.574,25.006533333333337,0
Middle East,1,8,7,12032,45,10,1,2571,8,21,578,16,4131,12.0,27.807523809523815,18.028131384567033,19.89301904761905,17.62933333333333,38.272600000000004,1
Asia-Pacific,1,4,8,6045,47,2,1,766,10,31,1057,22,567,51.8,23.34662857142857,16.273870244167277,25.95553333333333,12.597333333333333,32.488933333333335,0
Developed Economies and EU,3,5,4,38709,69,3,1,7753,6,7,775,25,2817,13.1,24.735419047619047,23.888088808880887,22.476866666666666,20.409333333333336,22.768200000000004,1
Middle East,4,1,1,329,13,8,3,740,5,23,11,18,2262,13.1,25.48022857142857,12.67822496535368,37.978590476190476,20.50866666666667,20.965466666666668,0
Asia-Pacific,2,1,24,8601,17,6,5,447,1,12,1421,29,1290,18.0,35.48726666666667,17.162016201620162,23.485999999999997,16.058000000000003,29.685333333333336,0
Latin America and the Caribbean,1,1,18,44779,55,7,1,912,8,32,701,16,7678,8.5,33.65461904761905,22.246810395325248,20.720666666666666,3.828666666666667,16.996333333333336,0
Central and South-Eastern Europe and CIS,3,6,2,37703,54,2,5,7921,3,60,462,3,1084,18.0,23.704761904761906,13.002314517166003,37.66943809523809,20.077666666666666,21.955800000000004,0
Developed Economies and EU,5,8,7,5284,28,5,2,4910,9,4,1085,25,121,51.8,20.75055238095238,21.625905447687625,29.513752380952386,17.607666666666667,30.8182,0
Latin America and the Caribbean,1,9,22,38161,53,4,3,6136,5,50,503,3,1252,46.9,33.573457142857144,31.261883331190266,16.827009523809526,18.512333333333334,33.53446666666667,1
